name_track,artist_name_raw,artist_name_norm,name_album,type,year,duration_ms,popularity,id_genre
La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi,chris jedi,La Llevo Al Cielo (Ft. Ñengo Flow),track,2022,254920,72,4
Antes de Perderte,Duki,duki,Temporada de Reggaetón 2,track,2022,176727,67,4
Brother,Anuel AA,anuel aa,LLNM2,track,2022,209578,62,4
506,Morat,morat,SI AYER FUERA HOY,track,2022,180552,68,4
La Fiesta,Pedro Capó,pedro capo,La Fiesta,track,2022,201044,61,4
EL NENE,Anuel AA,anuel aa,LLNM2,track,2022,179999,65,4
Instagram,Blessd,blessd,Instagram,track,2022,162000,73,4
Suelta,Jay Wheeler,jay wheeler,Emociones,track,2022,243934,61,4
Le Pido a DIOS,Feid,feid,SIXDO,track,2022,165880,71,4
GIVENCHY,Duki,duki,GIVENCHY,track,2022,182610,65,4
MUSEO,Rauw Alejandro,rauw alejandro,TRAP CAKE VOL. 2,track,2022,255412,70,4
Amigos (con Maria Becerra),Pablo Alborán,pablo alboran,Amigos (con Maria Becerra),track,2022,233755,62,4
Si Quieren Frontear,Duki,duki,Si Quieren Frontear,track,2022,200337,61,4
PECADO,Mora,mora,MICRODOSIS,track,2022,171976,65,4
Marisola (Remix),Cris MJ,cris mj,Marisola (Remix),track,2022,237473,69,4
Morocha,Milo j,milo j,Morocha,track,2022,139172,70,4
Entre Nosotros (Remix) [con Nicki Nicole],Tiago PZK,tiago pzk,Entre Nosotros (Remix) [con Nicki Nicole],track,2022,260000,72,4
SAOKO,ROSALÍA,rosalia,MOTOMAMI,track,2022,137533,68,4
La Mamá de la Mamá,El Alfa,el alfa,SAGITARIO,track,2022,219000,77,4
Descará,Lucho RK,lucho rk,Descará,track,2022,186947,53,4
Presta,La Fortaleza Real,la fortaleza real,Presta,track,2022,186389,53,4
Milagrosa,Milo j,milo j,Milagrosa,track,2022,140288,70,4
Eazt,Jay Wheeler,jay wheeler,De Mi Para Ti,track,2022,216000,64,4
Volare,Danny Ocean,danny ocean,@dannocean,track,2022,147598,73,4
Prohibidox,Feid,feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,track,2022,166253,70,4
Chamaquita,Quevedo,quevedo,Chamaquita,track,2022,170699,54,4
ROBERT DE NIRO,Mora,mora,MICRODOSIS,track,2022,174916,61,4
Mastercard,Yan Block,yan block,Mastercard,track,2022,199616,64,4
2010,Mora,mora,MICRODOSIS,track,2022,171690,61,4
Monotonía,Shakira,shakira,Monotonía,track,2022,158804,69,4
Deseándote,Frankie Ruiz,frankie ruiz,Feliz Navidad Con Salsa,track,2022,283546,75,4
Si Tú Te Vas (feat. Yung Beef) - Remix,Omar Montes,omar montes,Si Tú Te Vas (feat. Yung Beef) [Remix],track,2022,215766,54,4
PLAYA DEL INGLÉS,Quevedo,quevedo,PLAYA DEL INGLÉS,track,2022,237525,60,4
Los Aparatos,El Alfa,el alfa,SAGITARIO,track,2022,232843,66,4
ULTRA SOLO,Polimá Westcoast,polima westcoast,ULTRA SOLO,track,2022,227220,66,4
El Pañuelo,Romeo Santos,romeo santos,"Fórmula, Vol. 3",track,2022,234784,65,4
Party,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,227628,77,4
Traductor,Tiago PZK,tiago pzk,Portales,track,2022,222857,61,4
Ayúdame a Imaginar,Soto Asa,soto asa,Ayúdame a Imaginar,track,2022,265527,54,4
Si Te La Encuentras Por Ahí,Feid,feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,track,2022,191506,66,4
LA COMBI VERSACE,ROSALÍA,rosalia,MOTOMAMI,track,2022,160296,67,4
Yo No Sé,Rvfv,rvfv,NASTU,track,2022,168960,65,4
SOLO POR VOS,Trueno,trueno,BIEN O MAL,track,2022,199825,69,4
TUS LÁGRIMAS,Mora,mora,MICRODOSIS,track,2022,174482,66,4
Toda - Remix,Alex Rose,alex rose,ENR,track,2022,368453,71,4
Cero - Remix,El Jhota,el jhota,Cero (Remix),track,2022,171162,50,4
Desde Mis Ojos - Remix,Chris Lebron,chris lebron,Desde Mis Ojos (Remix),track,2022,223563,63,4
Gato de Noche,Ñengo Flow,nengo flow,Gato de Noche,track,2022,227013,69,4
badtrip :(,Mora,mora,MICRODOSIS,track,2022,191596,61,4
París,Morat,morat,París,track,2022,182187,62,4
EN LA ORILLA,Mora,mora,PARAÍSO,track,2022,235431,60,4
Punto G - (Remix),Brytiago,brytiago,"The Greatest Hits, Vol. I",track,2022,446098,67,4
FERNET,Rei,rei,FERNET,track,2022,192668,59,4
Sintiéndolo Mucho (feat. Leiva),Joaquín Sabina,joaquin sabina,Sintiéndolo Mucho (feat. Leiva),track,2022,244013,55,4
Valores del West,Milo j,milo j,Valores del West,track,2022,202080,64,4
El Apagón,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,201816,74,4
PLAYA PRIVADA,Mora,mora,MICRODOSIS,track,2022,157647,63,4
DURO,Chris Jedi,chris jedi,DURO,track,2022,218320,60,4
En El Coche,Aitana,aitana,En El Coche,track,2022,125080,52,4
Pantera,Rvfv,rvfv,Pantera,track,2022,181333,53,4
Oh Mi Amore,El Bobe,el bobe,Oh Mi Amore,track,2022,166168,49,4
Yatekomo,Juseph,juseph,Yatekomo,track,2022,213354,52,4
SI ES AMOR,Danny Ocean,danny ocean,@dannocean,track,2022,212914,66,4
Risueña,Omar Montes,omar montes,Risueña,track,2022,211892,49,4
5 SENTÍOS,India Martinez,india martinez,Nuestro Mundo,track,2022,215320,51,4
Vudu,Milo j,milo j,Vudu,track,2022,188372,67,4
La Musiquita,Daviles de Novelda,daviles de novelda,La Musiquita,track,2022,168442,51,4
Los Cachos,Piso 21,piso 21,777,track,2022,212304,66,4
Get Busy,Sean Paul,sean paul,Dutty Rock (20th Anniversary),track,2022,211666,79,4
OJOS COLORAU,Mora,mora,MICRODOSIS,track,2022,221136,57,4
Tendencia Global,Blessd,blessd,Siempre Blessd,track,2022,234402,70,4
Mux0,l0rna,l0rna,Mux0,track,2022,146935,50,4
Entre Nosotros,Tiago PZK,tiago pzk,Portales,track,2022,192352,71,4
Salir Con Vida,Morat,morat,SI AYER FUERA HOY,track,2022,176086,67,4
WAOH,Kabasaki,kabasaki,Temperatura,track,2022,198367,51,4
Nota,Eladio Carrion,eladio carrion,Nota,track,2022,159482,60,4
BIEN O MAL,Trueno,trueno,BIEN O MAL,track,2022,176629,66,4
K alegría,DELLAFUENTE,dellafuente,K alegría,track,2022,159215,51,4
Chica Ideal,Sebastian Yatra,sebastian yatra,Dharma,track,2022,183253,67,4
Que Dios Bendiga,Cano,cano,Que Dios Bendiga,track,2022,177250,50,4
Hugo,Eladio Carrion,eladio carrion,SEN2 KBRN VOL. 2,track,2022,178560,61,4
Enchule,ICON,icon,Enchule,track,2022,149196,64,4
Gogo Dance,El Alfa,el alfa,SABIDURIA,track,2022,173389,68,4
Mi grammy,Rvfv,rvfv,Mi grammy,track,2022,217812,51,4
SIRI,Romeo Santos,romeo santos,"Fórmula, Vol. 3",track,2022,164102,64,4
Bebo,Romeo Santos,romeo santos,"Fórmula, Vol. 3",track,2022,235733,65,4
"Paulo Londra: Bzrp Music Sessions, Vol. 23/66",Bizarrap,bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23/66",track,2022,258541,63,4
D3M0N,Yan Block,yan block,12 AM,track,2022,121500,60,4
BIZCOCHITO,ROSALÍA,rosalia,MOTOMAMI,track,2022,109109,66,4
RUMBATÓN,Daddy Yankee,daddy yankee,LEGENDADDY,track,2022,248768,62,4
Desnúdate Mujer,Frankie Ruiz,frankie ruiz,Feliz Navidad Con Salsa,track,2022,289880,73,4
La Morocha,Luck Ra,luck ra,La Morocha,track,2023,134144,74,4
NO ME QUIERO CASAR,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,225654,84,4
HORA CERO,Myke Towers,myke towers,HORA CERO,track,2023,231200,71,4
TELEFONO NUEVO,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,354784,74,4
Las Bratz (Remix),Aissa,aissa,Las Bratz (Remix),track,2023,444631,61,4
lo que hay x aquí,Rels B,rels b,lo que hay x aquí,track,2023,155031,77,4
DONDE SE APRENDE A QUERER?,Mora,mora,ESTRELLA,track,2023,144427,73,4
M.A.I,Milo j,milo j,111,track,2023,184027,80,4
Coco Chanel,Eladio Carrion,eladio carrion,3MEN2 KBRN,track,2023,208125,75,4
El Cielo,Sky Rompiendo,sky rompiendo,El Cielo,track,2023,191320,73,4
No soy Eterno,Bizarrap,bizarrap,en dormir sin Madrid,track,2023,151468,77,4
Los del Espacio,LIT killah,lit killah,Los del Espacio,track,2023,338000,71,4
BONNIE AND CLYDE - REMIX,iZaak,izaak,BONNIE AND CLYDE (REMIX),track,2023,286265,73,4
TU$$I (with Dei V),YOVNGCHIMI,yovngchimi,WLGS,track,2023,163200,70,4
Vagabundo,Sebastian Yatra,sebastian yatra,Vagabundo,track,2023,215600,75,4
REINA,Mora,mora,ESTRELLA,track,2023,211879,68,4
No Te Quieren Conmigo,Gaby Music,gaby music,No Te Quieren Conmigo,track,2023,252040,69,4
MOJABI GHOST,Tainy,tainy,DATA,track,2023,232131,85,4
X SI VOLVEMOS,KAROL G,karol g,MAÑANA SERÁ BONITO,track,2023,200120,77,4
LA CAPI,Myke Towers,myke towers,LVEU: VIVE LA TUYA...NO LA MIA,track,2023,202360,64,4
NADIE SABE,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,379058,74,4
Bailando Bachata,Chayanne,chayanne,Bailemos Otra Vez,track,2023,170809,78,4
SIN SEÑAL,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,185084,69,4
Rara Vez,Milo j,milo j,Rara Vez,track,2023,128677,82,4
DILUVIO,Rauw Alejandro,rauw alejandro,PLAYA SATURNO,track,2023,197052,81,4
El Merengue,Marshmello,marshmello,El Merengue,track,2023,189668,75,4
CRUSH,Sky Rompiendo,sky rompiendo,CRUSH,track,2023,233333,70,4
MONACO,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,267194,83,4
EL TONTO,Lola Indigo,lola indigo,EL DRAGÓN,track,2023,187986,62,4
Kyoto,Omar Courtz,omar courtz,Kyoto,track,2023,247840,80,4
WANDA,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,160909,69,4
RÁPIDO,Mora,mora,RÁPIDO,track,2023,182857,69,4
BESO,ROSALÍA,rosalia,RR,track,2023,194543,80,4
PERRO NEGRO,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,162767,83,4
AMARGURA,KAROL G,karol g,MAÑANA SERÁ BONITO,track,2023,170480,82,4
Columbia,Quevedo,quevedo,Columbia,track,2023,186000,80,4
VISTA AL MAR,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,180672,75,4
OA,Anuel AA,anuel aa,OA,track,2023,235200,71,4
TQG,KAROL G,karol g,MAÑANA SERÁ BONITO,track,2023,197933,82,4
PERO TÚ,KAROL G,karol g,MAÑANA SERÁ BONITO,track,2023,183480,76,4
LA FALDA,Myke Towers,myke towers,LVEU: VIVE LA TUYA...NO LA MIA,track,2023,174229,77,4
POLARIS - Remix,SAIKO,saiko,POLARIS (Remix),track,2023,288000,67,4
LUNA,Feid,feid,FERXXOCALIPSIS,track,2023,196800,86,4
PUNTO G,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,151324,73,4
LALA,Myke Towers,myke towers,LA VIDA ES UNA,track,2023,197920,80,4
QLONA,KAROL G,karol g,MAÑANA SERÁ BONITO (BICHOTA SEASON),track,2023,172797,80,4
YANKEE,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,194400,62,4
UNA BALA,Milo j,milo j,111,track,2023,183890,75,4
ACHO PR,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,359647,72,4
Hunnids,Bryant Myers,bryant myers,Hunnids,track,2023,173292,65,4
MUÑECA,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,210750,59,4
Extrañándote,Zhamira ,zhamira,Extrañándote,track,2023,183157,71,4
UNA NOCHE EN MEDELLÍN - REMIX,KAROL G,karol g,MAÑANA SERÁ BONITO (BICHOTA SEASON),track,2023,205144,77,4
MI EX TENÍA RAZÓN,KAROL G,karol g,MAÑANA SERÁ BONITO (BICHOTA SEASON),track,2023,154374,78,4
Ya t Has Corrido?,Metrika,metrika,Femme Fatale,track,2023,125426,58,4
FINA,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,216327,76,4
Rincón,Milo j,milo j,Rincón,track,2023,164810,72,4
Right Thru,Dei V,dei v,Right Thru,track,2023,166615,65,4
Que te vaya bien,Rvfv,rvfv,Que te vaya bien,track,2023,204960,57,4
Holanda,JHAYCO,jhayco,Holanda,track,2023,231693,68,4
AHORA QUÉ,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,171428,66,4
Baja y Sube,Rokero,rokero,Baja y Sube,track,2023,170422,65,4
MEDIA LUNA,Mora,mora,ESTRELLA,track,2023,134948,67,4
PASIEMPRE,Tainy,tainy,DATA,track,2023,355795,72,4
Arena y Sal,Omar Montes,omar montes,Arena y Sal,track,2023,174415,60,4
NO PIENSO LLAMAR,Soge Culebra,soge culebra,STORM,track,2023,198352,60,4
WHERE SHE GOES,Bad Bunny,bad bunny,WHERE SHE GOES,track,2023,231704,77,4
DAME,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,231428,65,4
Diabólica,Cris MJ,cris mj,Partyson,track,2023,192000,69,4
SEDA,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,190476,71,4
SUPERNOVA,SAIKO,saiko,SUPERNOVA,track,2023,190909,59,4
La_Original.mp3,Emilia,emilia,.mp3,track,2023,140625,71,4
UuU 2,ROA,roa,Private Suite (Vol. 1 / Reloaded),track,2023,308266,67,4
Antes,Rvfv,rvfv,Antes,track,2023,153684,60,4
Fruto,Bizarrap,bizarrap,en dormir sin Madrid,track,2023,132294,73,4
LOKERA,Rauw Alejandro,rauw alejandro,SATURNO,track,2023,197101,78,4
Pa Ti Estoy,Ozuna,ozuna,Cosmo,track,2023,206103,71,4
MIENTRAS ME CURO DEL CORA,KAROL G,karol g,MAÑANA SERÁ BONITO,track,2023,164386,76,4
THUNDER Y LIGHTNING,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,217133,71,4
CANIJO,Judeline,judeline,CANIJO,track,2023,141586,62,4
HIBIKI,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,208000,74,4
Buenas,Quevedo,quevedo,Buenas,track,2023,192954,64,4
Santorini,Beéle,beele,Santorini,track,2023,160893,73,4
Casanova,Soolking,soolking,Casanova,track,2023,243806,62,4
Desespero,Morad,morad,Reinsertado,track,2023,194400,64,4
Miente,John Pollõn,john pollon,Miente,track,2023,201290,58,4
Clavaito,Chanel,chanel,Clavaito,track,2023,162734,62,4
WYA,J Abdiel,j abdiel,WYA,track,2023,196363,70,4
BABY HELLO,Rauw Alejandro,rauw alejandro,BABY HELLO,track,2023,222461,67,4
FERXXO 151,Feid,feid,"MOR, No Le Temas a La Oscuridad",track,2023,195386,76,4
Según Quién,Maluma,maluma,Don Juan,track,2023,142334,80,4
Si La Calle Llama - Remix,Eladio Carrion,eladio carrion,3MEN2 KBRN,track,2023,240000,68,4
"Shakira: Bzrp Music Sessions, Vol. 53/66",Bizarrap,bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53/66",track,2023,214945,78,4
"Milo J: Bzrp Music Sessions, Vol. 57/66",Bizarrap,bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57/66",track,2023,189901,74,4
Bellakita,CDobleta,cdobleta,Bellakita,track,2023,182500,64,4
Corazón Roto pt. 3,Brray,brray,Corazón Roto pt. 3,track,2023,348400,67,4
GATITA GANGSTER,KAROL G,karol g,MAÑANA SERÁ BONITO (BICHOTA SEASON),track,2023,170920,64,4
NUEVA VIDA,Peso Pluma,peso pluma,GÉNESIS,track,2023,190680,82,4
LUCES AZULES,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,160975,58,4
LO LOGRÉ,Myke Towers,myke towers,LA VIDA ES UNA,track,2023,243893,67,4
Los Ángeles,Aitana,aitana,alpha,track,2023,158826,59,4
LOS PITS,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,250851,71,4
VUELVE CANDY B,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,266171,71,4
LISBOA,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,151304,60,4
Tu beso en la mejilla,John Pollõn,john pollon,Tu beso en la mejilla,track,2023,183004,55,4
LUCES DE TECNO,Feid,feid,"MOR, No Le Temas a La Oscuridad",track,2023,164293,68,4
CLASSY 101,Feid,feid,CLASSY 101,track,2023,195986,71,4
Ten Cuidao,Rvfv,rvfv,Ten Cuidao,track,2023,221601,56,4
morena,Beéle,beele,morena,track,2023,188930,72,4
Mia Na' Mas,Cris MJ,cris mj,Partyson,track,2023,185600,65,4
MENEITO,Nil Moliner,nil moliner,Lugar Paraíso,track,2023,198196,57,4
MERCEDES CAROTA,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,202635,73,4
KÁRMIKA,KAROL G,karol g,MAÑANA SERÁ BONITO,track,2023,236586,69,4
ASI ES LA VIDA,Enrique Iglesias,enrique iglesias,ASI ES LA VIDA,track,2023,172095,67,4
Lollipop,Darell,darell,EVERYBODY GO TO THE DISCOTEK,track,2023,199946,68,4
"Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66",Bizarrap,bizarrap,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66",track,2023,191254,65,4
PARANORMAL,Tainy,tainy,DATA,track,2023,197935,73,4
CARENCIAS DE CORDURA,Milo j,milo j,111,track,2023,178105,72,4
BABY NUEVA,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,240773,74,4
Single,Dei V,dei v,Single,track,2023,178181,61,4
CORAZÓN DESPEINADO,Rauw Alejandro,rauw alejandro,SATURNO,track,2023,207063,65,4
333,Cris MJ,cris mj,Partyson,track,2023,165318,69,4
La Bebe - Remix,Yng Lvcas,yng lvcas,La Bebe (Remix),track,2023,234352,79,4
MR. OCTOBER,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,189258,73,4
Pasado Pisado,Comando Tiburon,comando tiburon,Pasado Pisado,track,2023,201769,60,4
Andando,Morad,morad,Reinsertado,track,2023,261713,60,4
PASAJERO,Mora,mora,ESTRELLA,track,2023,149538,64,4
XXX,David Marley,david marley,XXX,track,2023,193810,56,4
CYBERTRUCK,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,191959,73,4
un x100to,Grupo Frontera,grupo frontera,un x100to,track,2023,194563,79,4
COCO LOCO,Maluma,maluma,COCO LOCO,track,2023,166734,64,4
Toy en el Mic,Bizarrap,bizarrap,en dormir sin Madrid,track,2023,137053,70,4
Lo Siento BB:/,Tainy,tainy,DATA,track,2023,206343,79,4
Primera Cita,Carín León,carin leon,Colmillo De Leche,track,2023,186455,83,4
Antidepresivos,SAIKO,saiko,Antidepresivos,track,2023,145384,57,4
Tú Con El,Frankie Ruiz,frankie ruiz,"Cantándole al Amor, Vol. 2",track,2023,301441,77,4
Cupido,TINI,tini,Cupido,track,2023,174369,68,4
PACTO (feat. Bryant Myers & Dei V) - Remix,Jay Wheeler,jay wheeler,TRAPPii,track,2023,340000,66,4
"0 Sentimientos (Remix) [feat. Baby Rasta, Darkiel, Messiah & Lyan]",Boy Wonder CF,boy wonder cf,Chosen Few: New Generation,track,2023,335736,70,4
Mi Nena Remix,Maikel Delacalle,maikel delacalle,CÓDIGOS,track,2023,220000,61,4
Beso (Fruta Fresca),Wakyin,wakyin,Beso (Fruta Fresca),track,2023,197694,73,4
GRACIAS POR NADA,Bad Bunny,bad bunny,nadie sabe lo que va a pasar mañana,track,2023,177450,69,4
VOLVER,Tainy,tainy,DATA,track,2023,185806,71,4
"Quizás, Tal Vez",Eladio Carrion,eladio carrion,3MEN2 KBRN,track,2023,147499,62,4
si preguntas por mi,Tainy,tainy,DATA,track,2023,215412,67,4
CARACAS EN EL 2000,ELENA ROSE,elena rose,CARACAS EN EL 2000,track,2023,227784,71,4
COLMILLO,Tainy,tainy,DATA,track,2023,265999,72,4
LUGARES QUE LLEGO,YSY A,ysy a,EL AFTER DEL AFTER,track,2023,225920,62,4
Ella Baila Sola,Eslabon Armado,eslabon armado,Ella Baila Sola,track,2023,165671,77,4
Daytona,Cris MJ,cris mj,Partyson,track,2023,173785,75,4
Ni Me Debes Ni Te Debo,Carín León,carin leon,Colmillo De Leche,track,2023,169895,76,4
Arranca (feat. Omega),Becky G,becky g,Arranca (feat. Omega),track,2023,166529,65,4
Acróstico - Milan + Sasha,Shakira,shakira,Acróstico (Milan + Sasha),track,2023,170785,70,4
Donde Están,El Jhota,el jhota,Donde Están,track,2023,172881,53,4
FANTASMA | AVC,Tainy,tainy,DATA,track,2023,285074,67,4
PUNTO 40,Rauw Alejandro,rauw alejandro,SATURNO,track,2023,190654,69,4
ÉRAMOS DOS,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,174425,57,4
VAMPIROS,ROSALÍA,rosalia,RR,track,2023,176590,64,4
piloto automático,céro,cero,piloto automático,track,2023,129600,53,4
Mami Chula,JHAYCO,jhayco,Mami Chula,track,2023,220600,58,4
Sikora,SAIKO,saiko,Sikora,track,2023,161311,53,4
Penas de Antaño,Bizarrap,bizarrap,en dormir sin Madrid,track,2023,201272,70,4
Patadas de Ahogado,LATIN MAFIA,latin mafia,Patadas de Ahogado,track,2023,224835,76,4
LLYLM,ROSALÍA,rosalia,LLYLM,track,2023,174044,63,4
GATA,Ralphie Choo,ralphie choo,SUPERNOVA,track,2023,131052,59,4
DUBAI,Trueno,trueno,DUBAI,track,2023,146000,57,4
Mi Juego,Haze,haze,Mi Juego,track,2023,167213,61,4
Solo $exo,Myke Towers,myke towers,Icy Hot,track,2023,189000,59,4
QUÉ RICO CH**GAMOS,Rauw Alejandro,rauw alejandro,SATURNO,track,2023,246746,69,4
algo así (remix),paopao,paopao,diamante$ + espina$,track,2023,223084,63,4
AL BORDE,Milo j,milo j,511,track,2023,148321,69,4
ESTOY A UN VASO NOMA',VIUS,vius,ESTOY A UN VASO NOMA',track,2023,171845,63,4
Mas Rica Que Ayer,Anuel AA,anuel aa,Mas Rica Que Ayer,track,2023,199148,66,4
DONDE QUIERO ESTAR,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,200470,57,4
PHI PHI,Camin,camin,PHI PHI,track,2023,196165,53,4
Mantra (Feat Liderj),Oscar el Ruso,oscar el ruso,Mantra (Feat Liderj),track,2023,209349,53,4
"Arcángel: Bzrp Music Sessions, Vol. 54/66",Bizarrap,bizarrap,"Arcángel: Bzrp Music Sessions, Vol. 54/66",track,2023,223019,65,4
El camino,DELLAFUENTE,dellafuente,Lágrimas pa otro día,track,2023,136955,57,4
QUÉSESIENTE,Lucho RK,lucho rk,QUÉSESIENTE,track,2023,148806,55,4
DOM1NGO,Milo j,milo j,111,track,2023,188742,69,4
Un Rodeoooo,Rels B,rels b,afroLOVA 23',track,2023,136082,65,4
UN DESEO,Mora,mora,ESTRELLA,track,2023,218883,67,4
Ven Bailalo (Reggaeton Mix),Angel Y Khriz,angel y khriz,Ven Bailalo (Reggaeton Mix),track,2023,251733,76,4
CUÉNTALE,Quevedo,quevedo,DONDE QUIERO ESTAR,track,2023,198000,58,4
