name_track,artist_name_raw,artist_name_norm,name_album,type,year,duration_ms,popularity,id_genre
Children of the Sky (a Starfield song),Imagine Dragons,imagine dragons,Children of the Sky (a Starfield song),track,2023,207611,60,2
Right Thing,Bayonne,bayonne,Temporary Time,track,2023,222773,65,2
XAO,Marlon,marlon,Que Se Caiga el Cielo,track,2023,140703,35,2
Tu gemido sabe a rejas,Mala Hierba,mala hierba,Tu gemido sabe a rejas,track,2023,237826,36,2
Caricias en tu espalda (feat. MARLENA),Despistaos,despistaos,Caricias en tu espalda (feat. MARLENA),track,2023,184867,35,2
Aprender de lo Vivido,Periferia,periferia,Fortuna o Discordia,track,2023,180736,36,2
La Marea Nunca Te la Va a Devolver,Rojuu,rojuu,Salsa Valentina,track,2023,127625,46,2
Pls Cheat On Me,Precious Pepala,precious pepala,Pls Cheat On Me,track,2023,171022,61,2
Make It Out Alive,ONE OK ROCK,one ok rock,Make It Out Alive,track,2023,209799,61,2
Fight Fire With Gasoline,Self Deception,self deception,You Are Only As Sick As Your Secrets,track,2023,228727,58,2
Realize,Trxy!,trxy,Realize,track,2023,115401,63,2
Paradox,Survive Said The Prophet,survive said the prophet,Paradox,track,2023,241153,54,2
Rinsed,Dean Blunt,dean blunt,Rinsed,track,2023,106805,65,2
Baby Queen,Gorillaz,gorillaz,Cracker Island,track,2023,220105,58,2
Fall Into,Ally Nicholas,ally nicholas,Fall Into,track,2023,186857,63,2
Entre dos tierras,Till Lindemann,till lindemann,Entre dos tierras,track,2023,225128,48,2
Pass The Nirvana,Pierce The Veil,pierce the veil,The Jaws Of Life,track,2023,197373,69,2
Red Hearts,Marlon Funaki,marlon funaki,Red Hearts,track,2023,197111,63,2
This Is Why,Paramore,paramore,This Is Why,track,2023,206700,63,2
LosT,Bring Me The Horizon,bring me the horizon,LosT,track,2023,205368,62,2
Look What You've Done,Radio Free Alice,radio free alice,Radio Free Alice,track,2023,193413,56,2
never enough,otuka,otuka,never enough,track,2023,112622,62,2
Think Fast (feat. Weezer),Dominic Fike,dominic fike,Sunburn,track,2023,222839,64,2
Into The Otherside,The Listros,the listros,Into The Otherside,track,2023,215782,59,2
Under You,Foo Fighters,foo fighters,But Here We Are,track,2023,219393,54,2
Lifeline,The Rose,the rose,DUAL,track,2023,161833,54,2
Negrita Consentida,Marcelo Bedoya,marcelo bedoya,Karahuay,track,2023,212600,48,2
Need A Favor,Jelly Roll,jelly roll,Whitsitt Chapel,track,2023,197400,74,2
kisses,Slowdive,slowdive,everything is alive,track,2023,237434,58,2
DArkSide,Bring Me The Horizon,bring me the horizon,DArkSide,track,2023,164790,59,2
You're Beautiful,The Rose,the rose,DUAL,track,2023,235175,56,2
Timezones,Schur,schur,The Unsure Mixtape,track,2023,212517,57,2
Hangfire,Wind Walkers,wind walkers,What If I Break?,track,2023,195217,64,2
Monolith,Twin Tribes,twin tribes,Monolith,track,2023,264656,61,2
Osmosis,Good Kid,good kid,Good Kid 3,track,2023,173122,60,2
21 Gun Salute,Catch Your Breath,catch your breath,Shame On Me,track,2023,226240,64,2
Until I Know,Panchiko,panchiko,Failed at Math(s),track,2023,203368,67,2
Lovers From The Past,Mareux,mareux,Lovers From The Past,track,2023,199280,62,2
Alice,Steven Rodriguez,steven rodriguez,Alice,track,2023,154277,57,2
Only in Your Eyes,Meltt,meltt,Eternal Embers,track,2023,207774,60,2
La tormenta perfecta,Bunbury,bunbury,Greta Garbo,track,2023,183240,49,2
Off The Edge (with LUNA AURA),VOILÀ,voila,The Cure for Breathing,track,2023,164469,60,2
MARK CHAPMAN,Måneskin,maneskin,RUSH!,track,2023,220167,52,2
KOOL KIDS,Måneskin,maneskin,RUSH! (ARE U COMING?),track,2023,163177,53,2
Going Kokomo,Royel Otis,royel otis,Sofa Kings,track,2023,190626,58,2
Tu Misterioso Alguien,Miranda!,miranda,Hotel Miranda!,track,2023,239359,57,2
Geneva Strangemod,Glyders,glyders,Maria's Hunt,track,2023,160615,56,2
Bogus Operandi,The Hives,the hives,The Death Of Randy Fitzsimmons,track,2023,223785,50,2
Nuestros mundos no obedecen a tus mapas,Bunbury,bunbury,Greta Garbo,track,2023,215346,48,2
Great Time To Be Human,Jagwar Twin,jagwar twin,Great Time To Be Human,track,2023,203108,62,2
The Narcissist,Blur,blur,The Ballad of Darren,track,2023,245225,54,2
Bring Me To Life - Remastered 2023,Evanescence,evanescence,Bring Me To Life (Demo / Remastered),track,2023,236400,57,2
rose,jaydes,jaydes,ghetto cupid,track,2023,126233,65,2
We Didn’t Start The Fire,Fall Out Boy,fall out boy,We Didn’t Start The Fire,track,2023,215530,62,2
Good enough,Xdinary Heroes,xdinary heroes,Deadlock,track,2023,237533,58,2
Emergency Contact,Pierce The Veil,pierce the veil,The Jaws Of Life,track,2023,240000,68,2
for her,whatsaheart,whatsaheart,for her,track,2023,174680,62,2
Sleepwalking,All Time Low,all time low,Tell Me I'm Alive,track,2023,187344,59,2
Modern Girls & Old Fashion Men - Reptilia B-Side,The Strokes,the strokes,The Singles - Volume 01,track,2023,218417,54,2
No Soy de Tu Clase,Bayron Caicedo,bayron caicedo,"En la Vida Hay Que Gozar, Vol. 3",track,2023,214595,45,2
I Wanna Dance With You,Royel Otis,royel otis,Sofa Kings,track,2023,174761,56,2
Counting Stars,No Resolve,no resolve,Counting Stars,track,2023,232184,59,2
"You're Not Gone, You're Just Dead!",VIOLENT VIRA,violent vira,Till' Death Was Never Enough,track,2023,175229,64,2
Death Of An Executioner,Pierce The Veil,pierce the veil,The Jaws Of Life,track,2023,267800,67,2
El Locutorio,Bayron Caicedo,bayron caicedo,"En la Vida Hay Que Gozar, Vol. 3",track,2023,186105,42,2
Paper Machete,Queens of the Stone Age,queens of the stone age,In Times New Roman...,track,2023,202776,52,2
another soul,MICO,mico,the tears we fight EP,track,2023,177142,57,2
Metaphor,Marlon Funaki,marlon funaki,Metaphor,track,2023,237794,60,2
Dead Talk,Wind Walkers,wind walkers,What If I Break?,track,2023,195085,61,2
The New Thing Dies,Ray Bull,ray bull,Easy Way To Lose,track,2023,228500,51,2
Rigor Mortis Radio,The Hives,the hives,The Death Of Randy Fitzsimmons,track,2023,148738,45,2
harder to lie.,elijah,elijah,harder to lie.,track,2023,210124,61,2
De vuelta a casa,Bunbury,bunbury,Greta Garbo,track,2023,263306,45,2
With Or Without You,Pacifica,pacifica,Freak Scene,track,2023,154337,49,2
En la Vida Hay Que Gozar,Bayron Caicedo,bayron caicedo,"En la Vida Hay Que Gozar, Vol. 3",track,2023,219892,43,2
If Darkness Had a Son,Metallica,metallica,72 Seasons,track,2023,396293,51,2
zzz,60 juno,60 juno,zzz,track,2023,177662,59,2
Screaming Suicide,Metallica,metallica,72 Seasons,track,2023,330453,52,2
Dummy,Portugal. The Man,portugal the man,Chris Black Changed My Life,track,2023,145093,58,2
Shadows Follow,Metallica,metallica,72 Seasons,track,2023,371880,51,2
Voces de Invierno,Jero Jones,jero jones,Transferencia,track,2023,193218,46,2
WORTHLESS,d4vd,d4vd,Petals to Thorns,track,2023,163049,61,2
Find A Way,Balu Brigada,balu brigada,Find A Way,track,2023,227000,57,2
Meeting The Master,Greta Van Fleet,greta van fleet,Starcatcher,track,2023,312084,52,2
That's Why We Fight (feat. Koe Wetzel),Ella Langley,ella langley,Excuse The Mess,track,2023,163973,74,2
La Mitad de Mi,Bayron Caicedo,bayron caicedo,"En la Vida Hay Que Gozar, Vol. 3",track,2023,237145,45,2
Untitled #13,glwzbll,glwzbll,Untitled #13,track,2023,115054,58,2
DYWTYLM,Sleep Token,sleep token,Take Me Back To Eden,track,2023,240737,64,2
Perfect,Bayonne,bayonne,Temporary Time,track,2023,199986,57,2
Armagedón por compasión,Bunbury,bunbury,Greta Garbo,track,2023,222813,46,2
