track_id,name_track,name_artist,name_album,type,year,duration_ms,genre,popularity,explicit,artist_id
6nGI62WHIIfVTEZ7lcDXdb,Amour Noblesse,Jens Buchert,"Sensual Spa Lounge, Vol. 12",track,2019,310451,chill,0,False,6alaxwLNRgI8B82ki2nLMj
1Hj4vCDsBg0OOq2uiMqnEW,Hallou,Jens Buchert,Ibiza Chillout #6,track,2019,247461,chill,0,False,6alaxwLNRgI8B82ki2nLMj
6USlh4bYG0VVYplD8vu69U,Ampurdan,Flashbaxx,Chillers (Ambient & Lounge Selection),track,2019,392656,chill,0,False,0C4OfYbJVV7T6osLXsCb23
2R1enh5YznVXTIjUbTU91Z,Sensuality,Roberto Sol,"Chillax, Vol. 4",track,2019,245250,chill,0,False,55UZtehjnrMmLlIk6UXjxS
1MiZFRtDL6CG0rIK7LVUdl,Mental Journey - Original Mix,Sami Sivananda,Ibiza Winter Session 2020 (The Island Chill out Pearls),track,2019,267265,chill,0,False,1OATfjEIsg2QApzc0fUpvM
3ugvYLjPSHu3XzhfjolOAz,Dreams (The W Song) - Remastered,Steen Thottrup,Ibiza Sunsets (The Chill Out Beach Edition),track,2019,261162,chill,0,False,6tPMvCqpjXjP9Iezu41j3E
5LG7eUOufRVOtcP6xqLhKa,Let EM,Zedman,Zavior,track,2019,225123,chill,0,True,4XuGwmUZVLSlTLGl5FZdaH
5F2gCdIjLJY7i7imubpavO,You're Still the One,Shannon & Keast,90S 00S and 10S Covers,track,2019,203713,chill,0,False,48hHNfz4xNPbsKEZOkNfmN
5hCqhXXH5ZeuRoetMwLNYc,Wish - Chill Mix,Roberto Sol,"Arabian Shisha Lounge, Vol. 6",track,2019,246805,chill,0,False,55UZtehjnrMmLlIk6UXjxS
1Mw09vAQraIZwFxoCRXO4u,Yogi Chill,Sami Sivananda,Dreamline 8,track,2019,222550,chill,0,False,1OATfjEIsg2QApzc0fUpvM
1g7oPvwCI6Hn3UfzD1RDlV,Fledgling,Noah Jacob,From My Heart Through My Hands,track,2019,311350,chill,0,False,41AIkbpAuntIq40gd5hIPb
4cOO6Y5PussItK92G6ZkST,Pharvari,Yantra Mantra,Touch My Soul,track,2019,317291,chill,0,False,595wjCw2rMjSYgjsNNLXhf
6T8FeyrN0ewY21mnowGcnt,Running to the Void,Eskadet,Urban Buddha,track,2019,452466,chill,0,False,1WU8HgaC191SUbTXYbv7EG
44k81QVoEdYZjqFrX3TxJY,HellBent,Zedman,HellBent,track,2019,207725,chill,0,True,4XuGwmUZVLSlTLGl5FZdaH
2lpTMA23L0xtmD5fk8fQBL,Expression,Zedman,Zavior,track,2019,158850,chill,0,True,4XuGwmUZVLSlTLGl5FZdaH
6N1QZQ9jxTsDGLjFiSl9iZ,Morning Sun,Marga Sol,Midnight Arouse: Sexy Chill Out Music for a Seductive Night,track,2019,263416,chill,0,False,4y7BFiVRM23Sw8fUPcfXRI
2iWTLOQYz0Jurbj9Rm6hq2,Madara,Kyroshie,Best Trap,track,2019,173910,chill,0,False,7BOUqW8tyKLftFZY6jpRPx
4LruytKDEcFUG5W6Va7jhZ,"No Talking, Just Walking",Ulli Boegershausen,"No Talking, Just Walking",track,2019,190194,chill,0,False,7cfu1JFXiRLxUGdGdNt64V
24mFSYliediRIpYsss19cb,Into the Ether - Original Mix,Lazy Hammock,"Chill out Magnifique, Vol. 2",track,2019,399626,chill,0,False,2DNsQfsgGeaQwnyc6pdMNz
6LjrvgmNxr6mAnr1SVOkWQ,You Belong to Me,Shannon & Keast,Jazz Music Playlist for Studying,track,2019,177309,chill,0,False,48hHNfz4xNPbsKEZOkNfmN
22mP98GL9hzEkwBJNkflCb,Wy Words - Original Mix,2illusions,"Sample of Pleasure, Vol.5",track,2019,230770,chill,0,False,0rXqvm982jZrFC4S0RjsQE
6EIXzerZzwMiwvR1WGSjur,Lanibia Dreams - 7 Stars Mix,Artenovum,"Sun & Chill, Vol. 4 (Relaxing Moments with Smooth Lounge & Ambient Tunes)",track,2019,279157,chill,0,False,3SPG8VuJfCW9YUtiXItgNP
0Mkr1wXdTfMWCDNW6WfJQ8,I'll Always Love You - Instrumental Mix,Florzinho,"Coffee Bar Chill Sounds, Vol. 12",track,2019,274281,chill,0,False,72HVleQuWbHSX9oeBMLFHQ
5WhtYwXQm7N4caoHG6fzOG,All I Long For - Original Mix,Gary B,Travel & Living Lounge Vol.4 (Traveling Chillout Mood),track,2019,240000,chill,0,False,3j6HqaYmvmWOTF1MH7YTYk
2l6FvKPLzZTXprqVd2yUms,The Scientist,Shannon & Keast,Acoustic Rock 2019,track,2019,210456,chill,0,False,48hHNfz4xNPbsKEZOkNfmN
0EThOUZjgnLytnoRhb1R2W,The Journey Begins - Extended Mix,Sunyata Project,"Supreme Relax, Vol. 5",track,2019,236686,chill,0,False,7vyy3QthwHCQtdcPAX7HUu
5ZkCGyDNEnRc8i1PGMH6zf,One World One Future,Roberto Sol,"Sound of Serenity, Vol. 8",track,2019,317647,chill,0,False,55UZtehjnrMmLlIk6UXjxS
0s9A3xYlhHYLkyBKFJSgzW,Don't Go Home Yet,Five Seasons,"Nights Of Glitter (The Ultimate Lounge Collection), Vol. 2",track,2019,275640,chill,0,False,0vm9SrJaDy3ANXOHU2t6pe
1FddSwojfN4eRKiw0xo2qb,Lotus,Sunyata Project,Pure Wellness 8,track,2019,226100,chill,0,False,7vyy3QthwHCQtdcPAX7HUu
0KU5TvHlNjIkAkGI0Cgc2I,Resident Evil - Rock da Floor Mix,Loungeside,Distant Echo 2,track,2019,232330,chill,0,False,7Fc3a0KSI8Lrdyl7LKAMAg
1uhlYiveyYzgI99MIR3ecP,Changes,Marga Sol,"Feel the Heat, Vol. 2 (Fantastic Selection Of EDM & Progressive House Bangers To Bounce Around)",track,2019,379487,chill,0,False,4y7BFiVRM23Sw8fUPcfXRI
1mKUleu71zsqtZX0r1uFms,FlintStone,Zedman,Zavior,track,2019,178677,chill,0,True,4XuGwmUZVLSlTLGl5FZdaH
6EK5h6y4AXnDiyzFrRYRE5,My Mind,Sarah rosen,I Only Need Myself,track,2019,104728,chill,0,False,09a3PhC5I0u2pWogTvdl7D
3L5884FrVWlVOIEki0ya5T,Dwa Serduszka,Ulli Boegershausen,Dwa Serduszka,track,2019,149045,chill,0,False,7cfu1JFXiRLxUGdGdNt64V
24jfEheWITLotkQPujk88G,Feel So Good,Florito,"Chill Out Whisper, Vol. 2",track,2019,371333,chill,0,False,6VlbPHHnYe35oIY73BU78V
0UElUb1B7GpkUMelcbocyj,System Failure,Zedman,Naibu,track,2019,194115,chill,0,True,4XuGwmUZVLSlTLGl5FZdaH
3Ouwxj30QcTl83nIt8qbFF,Samadhi Vibes,Sami Sivananda,"Dreamy Sunset Lounge, Vol. 3",track,2019,195739,chill,0,False,1OATfjEIsg2QApzc0fUpvM
3p0zW3zUGg5u1bTG6BbHWm,Nothing Without You,Weathertunes,"A Day At The Terrace (A Chillin' Lounge Selection), Vol. 4",track,2019,240533,chill,0,False,09RO21zvGR2TKabNuqnGoM
27YZBScRpHQuwqNBl245fz,Habitatmodul,Jens Buchert,"Lakeside Chill Sounds, Vol. 12",track,2019,278490,chill,0,False,6alaxwLNRgI8B82ki2nLMj
3oHEwt3p9AtBJHlbEPQlZH,La Vie en rose,Shannon & Keast,Jazz Songs for a Dinner Party,track,2019,154509,chill,0,False,48hHNfz4xNPbsKEZOkNfmN
1ue9bJimugFPhufMCCsCwc,Anis Nous Explique,Weathertunes,"Isla Bonita, Vol. 4",track,2019,331885,chill,0,False,09RO21zvGR2TKabNuqnGoM
1FALlOv5MceVoBL3qVLBPW,A Humble Student,Host Bodies,Diamondfruit,track,2019,410770,chill,0,False,29nWzExD34briOrwzRMjHs
71KTAX3h2qyiJnWfdCSDvN,Misty,Shannon & Keast,Jazz Classics Covered,track,2019,166774,chill,0,False,48hHNfz4xNPbsKEZOkNfmN
6CnskHmALqXoPBtNPWsUBK,Rocker,Zedman,Brain Storm,track,2019,130115,chill,0,True,4XuGwmUZVLSlTLGl5FZdaH
2r9wVgMkK18yx7UlKREFqG,Bahia,Faro,RLX #28 - The Chill out Collection,track,2019,366200,chill,0,False,0uBexDOnd7A0T9EO71hkIl
4FJ0nm27X8Jpz9uhbNJeb1,Storm // Psalms,Chimezie,Peace & Blessings,track,2019,131450,chill,0,False,4yISo8jrwYfIyeMYRiSQDO
5O813TPH1QI6B44dbC3Mi5,Better Know,Zedman,Zavior,track,2019,179121,chill,0,True,4XuGwmUZVLSlTLGl5FZdaH
3XUmtWqHvwmI2slgBpstCp,Fields of Gold,Shannon & Keast,Acoustic Chilled Playlist: Beautifully Relaxing Acoustic Arrangements,track,2019,268000,chill,0,False,48hHNfz4xNPbsKEZOkNfmN
0L7WLyqpA3eERK8vSrESxS,Champagne & Dancing,Lazy Hammock,"Clubbers Culture: Downbeat & Chill Out Zone, Vol.2",track,2019,355852,chill,0,False,2DNsQfsgGeaQwnyc6pdMNz
1Lw7QRzXUmSLfMOVdsZ0Vn,Cocktail,Five Seasons,"Chill Out Whisper, Vol. 2",track,2019,255148,chill,0,False,0vm9SrJaDy3ANXOHU2t6pe
0YrYoeW8C36U0ANgQEhK68,Away,Zedman,Zavior,track,2019,127190,chill,0,True,4XuGwmUZVLSlTLGl5FZdaH
7vgyNGYUXzIkX7OnV7ffRQ,Lying To Me - Radio Edit,Ingo Herrmann,"Deep-House Paradise, Vol. 4",track,2019,232122,chill,0,False,1BmhDaTOi6GpVgiDAHasTX
0bDuOWUMSH4EGMdcdVN9eu,Walk Around - Beach House Mix,Schwarz & Funk,Sunset Chill Out,track,2019,362295,chill,0,False,5tOiT7pdFoQN3hf2OWj2fv
1EZhFSzOo9ggqSmqLJ3qoa,It's Hard - Mystic Instrumental Mix,Artenovum,"The Forest Chill Lounge, Vol. 15 (Deep Moods Music with Smooth Ambient & Chillout Tunes)",track,2019,247546,chill,0,False,3SPG8VuJfCW9YUtiXItgNP
0vIovEzbn1Ud8IhDt7lD8L,Night Shade - Electronic Chillhouse Mix,Jean Mare,"Chill on the Beach, Vol. 6 (20 Finest Balearic Chillhouse & Ibiza Chillout Lounge Tunes)",track,2019,278000,chill,0,False,228Fo5ITCDh5RPK5EkxBl5
5PuDXnPIUc8TstV3jI80zq,That Day - Olson Remix,Massivan,"Dünen Lounge Musik, Juist 2019",track,2019,189277,chill,0,False,0bV9A9ug5ewD3oiBS8YgoL
21k0TYCnN9SpB6Cqbf9rDX,Endless Time - Chillout Mix,Marie Therese,Sunset Emotions Vol.1 (Compiled by Marco Celloni),track,2019,268457,chill,0,False,5WHs7MgxGc193mge9n4Oyt
0tvCH88WI6eYGNzuwslRi9,1000 Years Old,Ganga,"Nights Of Glitter (The Ultimate Lounge Collection), Vol. 1",track,2019,373960,chill,0,False,0i6vkNic4Oz5lswGJIMsim
2D7b1Zy841pUZZQm1040Of,Compassion - Remastered,Steen Thottrup,"Sunday Lounge, Vol. 4",track,2019,231442,chill,0,False,6tPMvCqpjXjP9Iezu41j3E
35ooL9HyFiR0IWq0wnKwP0,Aeon In Motion,Jens Buchert,RLX #26 - The Chill Out Collection,track,2019,303393,chill,0,False,6alaxwLNRgI8B82ki2nLMj
22yK9dml08r9gd9wWR5nWV,Ursa Major,Pier-O,"Chilled Deep House Tunes, Vol. 2 (Sit Back And Enjoy This Wonderful Selection Of Modern Deep House Tunes)",track,2019,332459,chill,0,False,1D427O2cYP6oZPtXL2BxvT
5c2PcBKtCeWZqkR3tgAv23,Golden Sunrise,Marga Sol,The Morning Light: Beautiful Relaxation Music to Start My Day,track,2019,293333,chill,0,False,4y7BFiVRM23Sw8fUPcfXRI
1MuokugI8hMlDJh1snQqQj,Baby I Like It - Club Mix,Project Blue Sun,Baby I Like It,track,2019,324668,chill,0,False,3yJyh0YZiJPo3ZBNkw1Ayh
