name_track,artist_name_raw,artist_name_norm,name_album,type,year,duration_ms,popularity,id_genre
Mr.Zed,Zedman,zedman,Mr.Zed,track,2022,193103,0,3
Loly,Olga Chung,olga chung,Life,track,2022,401746,0,3
Worms Under The Skin,Kyroshie,kyroshie,Voices,track,2022,54613,0,3
Chair,Ganga,ganga,"Ibiza Is Lovely (A Cool Summer Lounge & Chill Out), Vol. 4",track,2022,253986,0,3
Mysterious Girl,Project Blue Sun,project blue sun,"Sidewalk Bistro, Vol. 4 (Most Iconic Lounge & Downbeat Tunes For Cafe, Bar And Restaurant)",track,2022,314238,0,3
Dancing with Tears In My Eyes,Blended Colours,blended colours,Covers for Lovers,track,2022,210716,0,3
Dreams,Jo Rochford,jo rochford,Stand By Me,track,2022,238625,0,3
The Best Melody - Instrumental,Olga Chung,olga chung,Myths Of Love,track,2022,107674,0,3
Feel so Good - Original Mix,Florito,florito,Asian Dreams,track,2022,371333,0,3
Cielo - Night Stars at Cafe Del Mar Mix,Digby Jones,digby jones,Santorini Solaire Chill 2: Wonderful Ethno-Lounge & Chillout Music,track,2022,229277,0,3
Les Pieds Dans L'eau,Peter Pearson,peter pearson,Sweet Sunset Vibes Mykonos,track,2022,329600,0,3
Morning Dub,Afterlife,afterlife,Liberty Cap,track,2022,308015,0,3
When You're Tired,Olga Chung,olga chung,Life,track,2022,223196,0,3
Intense - Instrumental,Olga Chung,olga chung,Tropical Time (Instrumental),track,2022,309520,0,3
Catuai,Meg Stiles,meg stiles,Catuai,track,2022,160542,0,3
Suenos,Pep Llado,pep llado,Smooth Moments: Urban Chillout Music,track,2022,390844,0,3
Colors - Instrumental,Olga Chung,olga chung,Tropical Time (Instrumental),track,2022,179543,0,3
Wilderness - Original Mix,Gary B,gary b,"Yoga Music Session, Vol. 3: Relaxation & Meditation",track,2022,155454,0,3
Chẳng Thể Bước Tiếp (Beat),Anh Khoa,anh khoa,Chẳng Thể Bước Tiếp,track,2022,250769,0,3
Selflove - Mirage Of Deep Remix,Mirage Of Deep,mirage of deep,"Chill Out Lovers, Vol. 3",track,2022,315820,0,3
Lost in Thought - Original Mix,Michael E,michael e,Chillout Spring Gems 2022: Chillout Your Mind,track,2022,318857,0,3
Are You Hiding - Tatva Kundalini Remix,Ganga,ganga,Techno Weekend,track,2022,440084,0,3
Lovely Evening - Original Mix,Marga Sol,marga sol,Lovely Evening Lounge: Chillout Your Mind,track,2022,229598,0,3
Balearic Bliss - Chris Coco Remix,Steen Thottrup,steen thottrup,"Floating Vibes (Lounge Deluxe), Vol. 3",track,2022,431246,0,3
So Nice - Instrumental,Olga Chung,olga chung,Deluxe Piano (Instrumental),track,2022,140695,0,3
So Good,des hume,des hume,Bub,track,2022,274285,0,3
Keep Me Warm,Schwarz & Funk,schwarz funk,"Moments Of Freedom, Vol. 3 (Finest In Chilled & Relaxing Lounge Tunes)",track,2022,301689,0,3
Boreales,Eskadet,eskadet,"Chill Out Days, Vol. 3",track,2022,417480,0,3
Thunder,Fink's Mood,fink s mood,Get Lucky - Cozy Covers,track,2022,171696,0,3
Catch A Wind,des hume,des hume,Bub,track,2022,115406,0,3
Interpret (Instrumental),Noqh,noqh,avail_vol.1,track,2022,109714,0,3
Fantasy or Reality,The Soul Crusaders,the soul crusaders,Antigua Orange: Urban Chillout Music,track,2022,250211,0,3
Illusory Interlude,Yugen Blue,yugen blue,Dream Sequence,track,2022,127571,0,3
Best Drinking Song,Gold Lounge,gold lounge,New Years Eve Jazz Vibes,track,2022,157772,0,3
Carry You Home - Thor & Ravin Rebirth Remix,Ganga,ganga,"Floating Vibes (Lounge Deluxe), Vol. 2",track,2022,258186,0,3
Contact - Downtempo Instrumental,Simon Le Grec,simon le grec,Contact,track,2022,257472,0,3
Lost Island - Extended,Taigherwuds,taigherwuds,Maldives Paradise,track,2023,197169,0,3
Garden of the Senses,Eskadet,eskadet,Forest Retreat: Chillout Your Mind,track,2023,256109,0,3
Paris amuse,Johannes Huppertz,johannes huppertz,French Love,track,2023,111464,0,3
One of Us Trailer,Threestyle,threestyle,"Music for the Big Screen, Vol. 3",track,2023,23448,0,3
Coral Sea,Ingo Herrmann,ingo herrmann,Autumn Love,track,2023,158354,0,3
The Nature - Extended,Taigherwuds,taigherwuds,Surrounded by Nature,track,2023,191062,0,3
Malou,Weathertunes,weathertunes,"Balearic Chill out Edition, Vol. 4",track,2023,331075,0,3
For Your Love,Olga Chung,olga chung,Where Is The Love,track,2023,172505,0,3
time fades - sped up,hxrtly,hxrtly,time fades,track,2023,123692,0,3
Avec Ma Fille - Extended,Taigherwuds,taigherwuds,Paris in Love,track,2023,149133,0,3
Night Dance - Extended,Taigherwuds,taigherwuds,Weekend At Home,track,2023,286855,0,3
How Sweet It Is,Lounge Deluxe,lounge deluxe,"Soothe, Vol. 1",track,2023,315505,0,3
Nebula,Thomas Lemmer,thomas lemmer,"Smooth Moods Chill Out, Vol. 2",track,2023,294720,0,3
Good Enough,Trevor Poole,trevor poole,Good Enough,track,2023,134400,0,3
A Picture Of You - Remastered,Steen Thottrup,steen thottrup,"Horizon In Blue (Selected Chill Out & Lounge), Vol. 4",track,2023,326736,0,3
A Primera Hora,Paco Fernandez,paco fernandez,Andalucía Chill - Calm Hammam,track,2023,219961,0,3
111,Brown_buddha,brown buddha,buddha.BROWN,track,2023,139263,0,3
Yearn to Love - Original Mix,Soulavenue,soulavenue,"Sunday Heaven, Vol. 1",track,2023,303000,0,3
Sofa Lounge - Original Version,Jens Buchert,jens buchert,"Dolce Far Niente, Chap.2",track,2023,362693,0,3
Natural High,Weathertunes,weathertunes,"Electronic Breath, Vol. 4",track,2023,252107,0,3
Indigo Sky - Spring Mix,Ganga,ganga,Indigo Sky (Spring Mix),track,2023,282964,0,3
Long Way Home - Original Mix,Deeper Sublime,deeper sublime,"World Lounge Club, Vol. 5",track,2023,256000,0,3
What If? - Interlude,Idi Akz,idi akz,Leave This City,track,2023,26271,0,3
Withered Blossom (Sped Up),GHXSTFVCES,ghxstfvces,Withered Blossom,track,2023,164571,0,3
Nemo,Ingo Herrmann,ingo herrmann,Concentración,track,2023,142889,0,3
French Connection,Johannes Huppertz,johannes huppertz,L'amour français,track,2023,144613,0,3
Em Có Nhớ Anh Không - Remix Short Version 3,Hiya,hiya,Em Có Nhớ Anh Không,track,2023,29800,0,3
Diversities,Steen Thottrup,steen thottrup,"Mandarin Chill Out, Vol. 1",track,2023,251146,0,3
Sunshine Cafe - Original Mix,Five Seasons,five seasons,Smooth Transition to the New Year 2024,track,2023,242506,0,3
Ptichka,Alfida,alfida,"The Best, Vol. 2",track,2023,224350,0,3
All I Care - Instrumental Mix,Marga Sol,marga sol,Smooth Melodic Beats: Chillout Your Mind,track,2023,386086,0,3
Chill - Extended,Taigherwuds,taigherwuds,"Decompression, Vol. 02",track,2023,200570,0,3
Horizon - Extended,Taigherwuds,taigherwuds,"New Chillout of 2023, Vol. 1",track,2023,179363,0,3
Morning Sail,Tom Kalani,tom kalani,Space Time,track,2023,170000,0,3
Dance of the Crimson Red,Yantra Mantra,yantra mantra,"Magic Island of Chill Out, Vol. 3",track,2023,240697,0,3
ariel_-_demo,sevnce,sevnce,Unsorted Metal Demos (v1),track,2023,264631,0,3
Paris triste,Johannes Huppertz,johannes huppertz,L'amour français,track,2023,102060,0,3
Places That You Love,Five Seasons,five seasons,Chillout Spring Gems 2023: Chillout Your Mind,track,2023,306076,0,3
Peaches,Jo Rochford,jo rochford,Take Me Home Country Roads,track,2023,202032,0,3
Everyday I Miss You,Project Blue Sun,project blue sun,"Enjoy the Moment, Vol. 2",track,2023,254108,0,3
Cienfuegos - Remastered,Guenter Haas,guenter haas,"Organic Downtempo Flower House, Pt. 1",track,2023,232019,0,3
Lost in a Dream,Guenter Haas,guenter haas,"Loading Chillout, Vol. 2",track,2023,402000,0,3
Shetland,Guenter Haas,guenter haas,"Ibiza Chill Vibes, Vol. 5",track,2023,227717,0,3
Sunrise at the Well,Yantra Mantra,yantra mantra,"Ibiza Chill Vibes, Vol. 5",track,2023,272166,0,3
Love to Scat,Gary B,gary b,Cityscape Chill: Urban Beats and Grooves,track,2023,247921,0,3
Change - Extended,Taigherwuds,taigherwuds,World of Relaxation Restyled,track,2023,206693,0,3
Slow Walking - Extended,Taigherwuds,taigherwuds,Slow Time,track,2023,259734,0,3
For Better Or Worse,Marc Hartman,marc hartman,"Chill Out And Mellow, Vol. 1",track,2023,372871,0,3
Time,Steen Thottrup,steen thottrup,"Winter Sun (Chill Out Edition), Vol. 3",track,2023,307674,0,3
Bitter Symphonie,Johannes Huppertz,johannes huppertz,Chill Out Formentera,track,2023,275409,0,3
Starling,Chris Mercer,chris mercer,Bedtime Lullabies: Beautiful and Calming Lullabies for Babies and Young Children,track,2023,154877,0,3
Decompression - Extended,Taigherwuds,taigherwuds,Ibiza Chill House Garden 2023,track,2023,278293,0,3
Rest,Bernard,bernard,Rest,track,2023,80197,0,3
Twelve in June - Remastered,Guenter Haas,guenter haas,"Lounge & Chill Out Experience Of Mind, Body, Soul, Vol. 2",track,2023,285084,0,3
The Scent Of South,4 Wings,4 wings,Developmental,track,2023,258786,0,3
Lazy Age - Original Mix,Jens Buchert,jens buchert,"The Y-Cafe Soundtrack, Vol. 3",track,2023,202776,0,3
Buddha Philosophy - Extended,Taigherwuds,taigherwuds,Ibiza Chillout Session (07),track,2023,173841,0,3
Phase 4,Loungeside,loungeside,Phase 4,track,2023,206608,0,3
Repeating My Past,Steen Thottrup,steen thottrup,"Electronic Finesse (The Intellectual Electronic Collection), Vol. 1",track,2023,227370,0,3
Riding on a Cloud - Original Mix,Peter Pearson,peter pearson,Calming Experience: Chillout Your Mind,track,2023,217226,0,3
女ひとり - Electric Piano ver.,Shingo Sekiguchi,shingo sekiguchi,1秒先の彼 (Original Soundtrack),track,2023,21157,0,3
Lakelectric - Original Mix,Jens Buchert,jens buchert,Rlx #43 - The Chill out Collection,track,2023,329540,0,3
French People,Johannes Huppertz,johannes huppertz,L'amour français,track,2023,91062,0,3
Flow,Urban Phunk Society,urban phunk society,"Cozy Sunday Tunes, Vol. 4 (Relaxing Downbeat & Lounge Beats For Restaurants, Bars And Hotels)",track,2023,266011,0,3
Advelaga,Pep Llado,pep llado,Andalucía Chill - Summer Party,track,2023,351503,0,3
Boréales,Eskadet,eskadet,"Magic Island of Chill Out, Vol. 3",track,2023,417480,0,3
aurora borealis,ask eternity,ask eternity,aurora borealis,track,2023,96870,0,3
When the Sun Goes Down - Extended,Taigherwuds,taigherwuds,Cocktail Lounge,track,2023,199073,0,3
What I Long For - Chill Mix,Marga Sol,marga sol,White January: Chillout Your Mind,track,2023,324210,0,3
Balearic Bliss - Anders Ponsaing Remix,Steen Thottrup,steen thottrup,"Sunshine in the Air, Vol. 4",track,2023,440000,0,3
Slowdown,351 Lake Shore Drive,351 lake shore drive,"Organic Downtempo Flower House, Pt. 1",track,2023,345375,0,3
Cala Contigo,Steen Thottrup,steen thottrup,"Electronic Finesse (The Intellectual Electronic Collection), Vol. 4",track,2023,289678,0,3
Prayer,Guenter Haas,guenter haas,"Ibiza Chill Vibes, Vol. 4",track,2023,249309,0,3
Tone Slack,Tom Kalani,tom kalani,Space Time,track,2023,172800,0,3
Big Space - Duet Version,Ulli Boegershausen,ulli boegershausen,Big Space (Duet Version),track,2023,174915,0,3
Love Me or Leave Me Alone,Guenter Haas,guenter haas,"Lounge & Chill Out Experience of Mind, Body, Soul, Vol. 3 (Selected)",track,2023,313899,0,3
For Better or Worse,Marc Hartman,marc hartman,"Balearic Chill out Edition, Vol. 1",track,2023,372871,0,3
The Dark Side,Guenter Haas,guenter haas,"Smooth Moods Chill Out, Vol. 2",track,2023,254333,0,3
Irish Woman - Original Mix,KoolSax,koolsax,"Lounge Meets Chill Out, Vol. 2",track,2023,308910,0,3
ways to get away (sped up),Solace,solace,ways to get away,track,2023,97610,0,3
A Mi Aire,Aitor Escobar,aitor escobar,Andalucía Chill - Califa Café,track,2023,223152,0,3
Hidden Tribes - Jack Essek Remix,Marga Sol,marga sol,"Buddha Luxury, Vol. 7: Compiled by Marga Sol",track,2023,397783,0,3
Lying To Me - Original Radio Edit,Ingo Herrmann,ingo herrmann,"Deepest Taboo, Vol. 1",track,2023,232122,0,3
Stargazing (In Your Eyes) IWyLm,sevnce,sevnce,Unsorted Metal Demos (v1),track,2023,181443,0,3
I Feel You,Gary B,gary b,"The Essential Downtempo, Vol. 5: Chillout Your Mind",track,2023,125630,0,3
Skipass - Extended,Taigherwuds,taigherwuds,Best Part of Chillhouse,track,2023,226276,0,3
Leire,Aitor Escobar,aitor escobar,Andalucía Chill - Califa Café,track,2023,292556,0,3
Đêm Da Vàng,Anh Khoa,anh khoa,Băng Nhạc Shotguns 15,track,2023,357341,0,3
Talking With Myself '98 - Beloved Radio Edit,Electribe 101,electribe 101,Radar De Éxitos: Otoño,track,2023,241466,0,3
Temple Of Desire,Eskadet,eskadet,"Horizon In Blue (Selected Chill Out & Lounge), Vol. 2",track,2023,375980,0,3
Fortune,Merge of Equals,merge of equals,Equality,track,2023,193000,0,3
Highlining,Tom Kalani,tom kalani,Space Time,track,2023,151153,0,3
Cicada Interlude - Mixed,Chris Coco,chris coco,Disappear (DJ Mix),track,2023,29576,0,3
At Same Level,Olga Chung,olga chung,The Hoax,track,2023,215551,0,3
Dark Star Light JsRmX,sevnce,sevnce,Unsorted Metal Demos (v1),track,2023,218000,0,3
time fades - slowed,hxrtly,hxrtly,time fades,track,2023,155076,0,3
Stars In Your Eyes,Eskadet,eskadet,"Mood For Lounge (Special Selected Collection), Vol. 4",track,2023,354000,0,3
One Chance,Project Blue Sun,project blue sun,"Loading Chillout, Vol. 2",track,2023,358706,0,3
A Gentle Breeze,Yantra Mantra,yantra mantra,"Dubai Lounge & Chill Out Session, Vol. 1 (Selected)",track,2023,280384,0,3
One Step Forward,Channing Spence,channing spence,One Step Forward,track,2023,170706,0,3
Mẹ Thôi Khóc,Anh Khoa,anh khoa,Băng Nhạc Shotguns 31 (Hòa Bình),track,2023,356135,0,3
Verdon,Artenovum,artenovum,Best Sound of Chill & Lounge 2023 – Winter Edition,track,2023,273891,0,3
Aviator,Weathertunes,weathertunes,Ambient Chill out Ibiza 2023,track,2023,288000,0,3
Only Love (Acoustic),Shannon & Keast,shannon keast,#Acousticcovers,track,2023,211750,0,3
Wellenreiter - Original Mix,Jens Buchert,jens buchert,Rlx #43 - The Chill out Collection,track,2023,242278,0,3
Kish-Mish - New Harvest Mix,Alfida,alfida,Kish-Mish (New Harvest Mix),track,2023,204600,0,3
Missing U - Instrumental Mix,Steen Thottrup,steen thottrup,Soothing Sounds: Chillout Your Mind,track,2023,309916,0,3
Sack Full Of Stones,Olga Chung,olga chung,Wooden Cross,track,2023,203030,0,3
Long Island,Loungeside,loungeside,Nochmal Schmusen,track,2023,396150,0,3
Sueños,Pep Llado,pep llado,Andalucía Chill - Blancas Salinas,track,2023,390426,0,3
Come Back - Extended,Taigherwuds,taigherwuds,Pure Chillout,track,2023,207961,0,3
Dharana Pt. 1,Afterlife,afterlife,Ibiza Sunset Chillout Lounge Vol. 1,track,2023,319503,0,3
Your Delirium,Olga Chung,olga chung,Wooden Cross,track,2023,200462,0,3
Touch - Extended,Taigherwuds,taigherwuds,Sensual Chilling Moves,track,2023,166843,0,3
Diner sur la Seine - Extended,Taigherwuds,taigherwuds,Paris in Love,track,2023,130272,0,3
Fireflies - Original Mix,Jens Buchert,jens buchert,Rlx #43 - The Chill out Collection,track,2023,265604,0,3
