name_track,name_artist,name_album,type,year,duration_ms,genre,popularity
Natural High,Weathertunes,"Electronic Breath, Vol. 4",track,2023,252107,chill,0
Indigo Sky - Spring Mix,Ganga,Indigo Sky (Spring Mix),track,2023,282964,chill,0
Long Way Home - Original Mix,Deeper Sublime,"World Lounge Club, Vol. 5",track,2023,256000,chill,0
What If? - Interlude,Idi Akz,Leave This City,track,2023,26271,chill,0
Withered Blossom (Sped Up),GHXSTFVCES,Withered Blossom,track,2023,164571,chill,0
Nemo,Ingo Herrmann,Concentración,track,2023,142889,chill,0
French Connection,Johannes Huppertz,L'amour français,track,2023,144613,chill,0
Em Có Nhớ Anh Không - Remix Short Version 3,Hiya,Em Có Nhớ Anh Không,track,2023,29800,chill,0
Diversities,Steen Thottrup,"Mandarin Chill Out, Vol. 1",track,2023,251146,chill,0
Sunshine Cafe - Original Mix,Five Seasons,Smooth Transition to the New Year 2024,track,2023,242506,chill,0
Ptichka,Alfida,"The Best, Vol. 2",track,2023,224350,chill,0
All I Care - Instrumental Mix,Marga Sol,Smooth Melodic Beats: Chillout Your Mind,track,2023,386086,chill,0
Chill - Extended,Taigherwuds,"Decompression, Vol. 02",track,2023,200570,chill,0
Horizon - Extended,Taigherwuds,"New Chillout of 2023, Vol. 1",track,2023,179363,chill,0
Morning Sail,Tom Kalani,Space Time,track,2023,170000,chill,0
Dance of the Crimson Red,Yantra Mantra,"Magic Island of Chill Out, Vol. 3",track,2023,240697,chill,0
ariel_-_demo,sevnce,Unsorted Metal Demos (v1),track,2023,264631,chill,0
Paris triste,Johannes Huppertz,L'amour français,track,2023,102060,chill,0
Places That You Love,Five Seasons,Chillout Spring Gems 2023: Chillout Your Mind,track,2023,306076,chill,0
Peaches,Jo Rochford,Take Me Home Country Roads,track,2023,202032,chill,0
Everyday I Miss You,Project Blue Sun,"Enjoy the Moment, Vol. 2",track,2023,254108,chill,0
Cienfuegos - Remastered,Guenter Haas,"Organic Downtempo Flower House, Pt. 1",track,2023,232019,chill,0
Lost in a Dream,Guenter Haas,"Loading Chillout, Vol. 2",track,2023,402000,chill,0
Shetland,Guenter Haas,"Ibiza Chill Vibes, Vol. 5",track,2023,227717,chill,0
Sunrise at the Well,Yantra Mantra,"Ibiza Chill Vibes, Vol. 5",track,2023,272166,chill,0
Love to Scat,Gary B,Cityscape Chill: Urban Beats and Grooves,track,2023,247921,chill,0
Change - Extended,Taigherwuds,World of Relaxation Restyled,track,2023,206693,chill,0
Slow Walking - Extended,Taigherwuds,Slow Time,track,2023,259734,chill,0
For Better Or Worse,Marc Hartman,"Chill Out And Mellow, Vol. 1",track,2023,372871,chill,0
Time,Steen Thottrup,"Winter Sun (Chill Out Edition), Vol. 3",track,2023,307674,chill,0
Bitter Symphonie,Johannes Huppertz,Chill Out Formentera,track,2023,275409,chill,0
Starling,Chris Mercer,Bedtime Lullabies: Beautiful and Calming Lullabies for Babies and Young Children,track,2023,154877,chill,0
Decompression - Extended,Taigherwuds,Ibiza Chill House Garden 2023,track,2023,278293,chill,0
Rest,Bernard,Rest,track,2023,80197,chill,0
Twelve in June - Remastered,Guenter Haas,"Lounge & Chill Out Experience Of Mind, Body, Soul, Vol. 2",track,2023,285084,chill,0
The Scent Of South,4 Wings,Developmental,track,2023,258786,chill,0
Lazy Age - Original Mix,Jens Buchert,"The Y-Cafe Soundtrack, Vol. 3",track,2023,202776,chill,0
Buddha Philosophy - Extended,Taigherwuds,Ibiza Chillout Session (07),track,2023,173841,chill,0
Phase 4,Loungeside,Phase 4,track,2023,206608,chill,0
Repeating My Past,Steen Thottrup,"Electronic Finesse (The Intellectual Electronic Collection), Vol. 1",track,2023,227370,chill,0
Riding on a Cloud - Original Mix,Peter Pearson,Calming Experience: Chillout Your Mind,track,2023,217226,chill,0
女ひとり - Electric Piano ver.,Shingo Sekiguchi,1秒先の彼 (Original Soundtrack),track,2023,21157,chill,0
Lakelectric - Original Mix,Jens Buchert,Rlx #43 - The Chill out Collection,track,2023,329540,chill,0
French People,Johannes Huppertz,L'amour français,track,2023,91062,chill,0
Flow,Urban Phunk Society,"Cozy Sunday Tunes, Vol. 4 (Relaxing Downbeat & Lounge Beats For Restaurants, Bars And Hotels)",track,2023,266011,chill,0
Advelaga,Pep Llado,Andalucía Chill - Summer Party,track,2023,351503,chill,0
Boréales,Eskadet,"Magic Island of Chill Out, Vol. 3",track,2023,417480,chill,0
aurora borealis,ask eternity,aurora borealis,track,2023,96870,chill,0
When the Sun Goes Down - Extended,Taigherwuds,Cocktail Lounge,track,2023,199073,chill,0
What I Long For - Chill Mix,Marga Sol,White January: Chillout Your Mind,track,2023,324210,chill,0
Balearic Bliss - Anders Ponsaing Remix,Steen Thottrup,"Sunshine in the Air, Vol. 4",track,2023,440000,chill,0
Slowdown,351 Lake Shore Drive,"Organic Downtempo Flower House, Pt. 1",track,2023,345375,chill,0
Cala Contigo,Steen Thottrup,"Electronic Finesse (The Intellectual Electronic Collection), Vol. 4",track,2023,289678,chill,0
Prayer,Guenter Haas,"Ibiza Chill Vibes, Vol. 4",track,2023,249309,chill,0
Tone Slack,Tom Kalani,Space Time,track,2023,172800,chill,0
Big Space - Duet Version,Ulli Boegershausen,Big Space (Duet Version),track,2023,174915,chill,0
Love Me or Leave Me Alone,Guenter Haas,"Lounge & Chill Out Experience of Mind, Body, Soul, Vol. 3 (Selected)",track,2023,313899,chill,0
For Better or Worse,Marc Hartman,"Balearic Chill out Edition, Vol. 1",track,2023,372871,chill,0
The Dark Side,Guenter Haas,"Smooth Moods Chill Out, Vol. 2",track,2023,254333,chill,0
Irish Woman - Original Mix,KoolSax,"Lounge Meets Chill Out, Vol. 2",track,2023,308910,chill,0
ways to get away (sped up),Solace,ways to get away,track,2023,97610,chill,0
A Mi Aire,Aitor Escobar,Andalucía Chill - Califa Café,track,2023,223152,chill,0
Hidden Tribes - Jack Essek Remix,Marga Sol,"Buddha Luxury, Vol. 7: Compiled by Marga Sol",track,2023,397783,chill,0
Lying To Me - Original Radio Edit,Ingo Herrmann,"Deepest Taboo, Vol. 1",track,2023,232122,chill,0
Stargazing (In Your Eyes) IWyLm,sevnce,Unsorted Metal Demos (v1),track,2023,181443,chill,0
I Feel You,Gary B,"The Essential Downtempo, Vol. 5: Chillout Your Mind",track,2023,125630,chill,0
Skipass - Extended,Taigherwuds,Best Part of Chillhouse,track,2023,226276,chill,0
Leire,Aitor Escobar,Andalucía Chill - Califa Café,track,2023,292556,chill,0
Đêm Da Vàng,Anh Khoa,Băng Nhạc Shotguns 15,track,2023,357341,chill,0
Talking With Myself '98 - Beloved Radio Edit,Electribe 101,Radar De Éxitos: Otoño,track,2023,241466,chill,0
Temple Of Desire,Eskadet,"Horizon In Blue (Selected Chill Out & Lounge), Vol. 2",track,2023,375980,chill,0
Fortune,Merge of Equals,Equality,track,2023,193000,chill,0
Highlining,Tom Kalani,Space Time,track,2023,151153,chill,0
Cicada Interlude - Mixed,Chris Coco,Disappear (DJ Mix),track,2023,29576,chill,0
At Same Level,Olga Chung,The Hoax,track,2023,215551,chill,0
Dark Star Light JsRmX,sevnce,Unsorted Metal Demos (v1),track,2023,218000,chill,0
time fades - slowed,hxrtly,time fades,track,2023,155076,chill,0
Stars In Your Eyes,Eskadet,"Mood For Lounge (Special Selected Collection), Vol. 4",track,2023,354000,chill,0
One Chance,Project Blue Sun,"Loading Chillout, Vol. 2",track,2023,358706,chill,0
A Gentle Breeze,Yantra Mantra,"Dubai Lounge & Chill Out Session, Vol. 1 (Selected)",track,2023,280384,chill,0
One Step Forward,Channing Spence,One Step Forward,track,2023,170706,chill,0
Mẹ Thôi Khóc,Anh Khoa,Băng Nhạc Shotguns 31 (Hòa Bình),track,2023,356135,chill,0
Verdon,Artenovum,Best Sound of Chill & Lounge 2023 – Winter Edition,track,2023,273891,chill,0
Aviator,Weathertunes,Ambient Chill out Ibiza 2023,track,2023,288000,chill,0
Only Love (Acoustic),Shannon & Keast,#Acousticcovers,track,2023,211750,chill,0
Wellenreiter - Original Mix,Jens Buchert,Rlx #43 - The Chill out Collection,track,2023,242278,chill,0
Kish-Mish - New Harvest Mix,Alfida,Kish-Mish (New Harvest Mix),track,2023,204600,chill,0
Missing U - Instrumental Mix,Steen Thottrup,Soothing Sounds: Chillout Your Mind,track,2023,309916,chill,0
Sack Full Of Stones,Olga Chung,Wooden Cross,track,2023,203030,chill,0
Long Island,Loungeside,Nochmal Schmusen,track,2023,396150,chill,0
Sueños,Pep Llado,Andalucía Chill - Blancas Salinas,track,2023,390426,chill,0
Come Back - Extended,Taigherwuds,Pure Chillout,track,2023,207961,chill,0
Dharana Pt. 1,Afterlife,Ibiza Sunset Chillout Lounge Vol. 1,track,2023,319503,chill,0
Your Delirium,Olga Chung,Wooden Cross,track,2023,200462,chill,0
Touch - Extended,Taigherwuds,Sensual Chilling Moves,track,2023,166843,chill,0
Diner sur la Seine - Extended,Taigherwuds,Paris in Love,track,2023,130272,chill,0
Fireflies - Original Mix,Jens Buchert,Rlx #43 - The Chill out Collection,track,2023,265604,chill,0
