name_track,name_artist,name_album,type,year,duration_ms,genre,popularity
Never There,Sum 41,Order In Decline,track,2019,260093,rock,54
Stand Out Fit In,ONE OK ROCK,Eye of the Storm,track,2019,214573,rock,62
This Life,Vampire Weekend,Father of the Bride,track,2019,268600,rock,59
Seventeen,Sharon Van Etten,Remind Me Tomorrow,track,2019,265920,rock,61
MANTRA,Bring Me The Horizon,amo,track,2019,233128,rock,62
It's Alright,The Mystery Lights,Too Much Tension!,track,2019,170546,rock,58
Kiss The Go-Goat,Ghost,Seven Inches of Satanic Panic,track,2019,195693,rock,62
Mario Neta,El Cuarteto De Nos,Jueves,track,2019,234786,rock,54
Hurricane,I Prevail,TRAUMA,track,2019,223173,rock,68
Drugs,Falling In Reverse,Drugs,track,2019,231920,rock,61
Legendary,Skillet,Victorious,track,2019,244538,rock,63
Cold as Ice,Foreigner,"Stranger Things: Soundtrack from the Netflix Original Series, Season 3",track,2019,199480,rock,54
Invincible,TOOL,Fear Inoculum,track,2019,764456,rock,62
A Las Nueve,No Te Va Gustar,Otras Canciones,track,2019,202063,rock,63
Patience,Tame Impala,Patience,track,2019,292267,rock,65
Killing Me Slowly,Bad Wolves,N.A.T.I.O.N.,track,2019,237065,rock,66
Scrawny,Wallows,Nothing Happens,track,2019,166520,rock,66
BOOM,X Ambassadors,ORION,track,2019,164586,rock,59
Mama,Cam Cole,I See,track,2019,147026,rock,61
Finish Line,Skillet,Victorious,track,2019,206060,rock,64
Personal Lies,Djo,Twenty Twenty,track,2019,299546,rock,64
Princesa,Los Rodriguez,Princesa,track,2019,270568,rock,39
Sleeptalk,Dayseeker,Sleeptalk (Deluxe),track,2019,223026,rock,69
Maple Syrup,The Backseat Lovers,When We Were Friends,track,2019,243529,rock,71
New Age Blues,Cam Cole,I See,track,2019,257351,rock,58
Un hierro sin domar,Marea,El azogue,track,2019,232222,rock,33
Shine A Little Light,The Black Keys,"""Let's Rock""",track,2019,196776,rock,59
Hoy - Remezclado y Remasterizado 2019,Los De Marras,Surrealismo (Remezclado y Remasterizado 2019),track,2019,202303,rock,33
Remember When,Wallows,Nothing Happens,track,2019,155146,rock,70
Popular Monster,Falling In Reverse,Popular Monster,track,2019,220537,rock,69
Guerra Fría,Valira,Ecos de Aventura,track,2019,276093,rock,35
Niamh,Celtian,En Tierra de Hadas,track,2019,226385,rock,42
Runnin' Down A Dream,Tom Petty,The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016,track,2019,261812,rock,69
Disco,Surf Curse,Disco,track,2019,152760,rock,79
Verano del 95,Rulo y la contrabanda,Basado en hechos reales,track,2019,236373,rock,40
Quiero Que Vengas,Mala Hierba,Quiero Decir,track,2019,273026,rock,39
Lo/Hi,The Black Keys,"""Let's Rock""",track,2019,177768,rock,62
38º,Walls,38º,track,2019,202570,rock,37
If You Leave - Remastered 2019,Orchestral Manoeuvres In The Dark,Souvenir,track,2019,269800,rock,62
Storm,Pugface,Storm,track,2019,61090,rock,38
Silencio,Celtas Cortos,"30 Aniversario (Sólo recuerdo lo bueno, de lo malo nada)",track,2019,226093,rock,44
Hell N Back,Bakar,Hell N Back,track,2019,213573,rock,72
20 de abril (feat. Fito y Fitipaldis & IZAL),Celtas Cortos,"30 Aniversario (Sólo recuerdo lo bueno, de lo malo nada)",track,2019,242951,rock,47
Chau,No Te Va Gustar,Otras Canciones,track,2019,319393,rock,68
Social Cues,Cage The Elephant,Social Cues,track,2019,219057,rock,69
I Think I'm OKAY (with YUNGBLUD & Travis Barker),mgk,Hotel Diablo,track,2019,169397,rock,73
Imagination,Foster The People,Imagination,track,2019,256266,rock,71
World on Fire (feat. Slightly Stoopid),Stick Figure,World on Fire,track,2019,238810,rock,67
Kilby Girl,The Backseat Lovers,When We Were Friends,track,2019,282205,rock,77
Doom And Gloom,The Rolling Stones,Honk (Deluxe),track,2019,238546,rock,51
medicine,Bring Me The Horizon,amo,track,2019,227265,rock,59
striptease,carwash,striptease,track,2019,160659,rock,61
Cringe,Matt Maeson,Bank On The Funeral,track,2019,216213,rock,69
Fantasmas,Twin Tribes,Ceremony,track,2019,190525,rock,57
sugar honey ice & tea,Bring Me The Horizon,amo,track,2019,261560,rock,59
0% Angel,Mr.Kitty,Ephemeral,track,2019,234671,rock,58
The Runner,Foals,Everything Not Saved Will Be Lost Part II,track,2019,261936,rock,53
Sweet Victory,David Glen Eisley,Sweet Victory,track,2019,231042,rock,53
Descending,TOOL,Fear Inoculum,track,2019,817832,rock,58
Shine,Stick Figure,World on Fire,track,2019,269500,rock,63
Pool House,The Backseat Lovers,When We Were Friends,track,2019,269411,rock,70
"Viernes, 3AM - 2019 Remasterizado",Serú Girán,La Grasa de las Capitales: Edición 40º Aniversario (Remasterizado 2019),track,2019,265312,rock,54
Ready To Let Go,Cage The Elephant,Social Cues,track,2019,187973,rock,61
Oh! Darling - 2019 Mix,The Beatles,Abbey Road (Super Deluxe Edition),track,2019,207146,rock,51
Constitución,Las eras,Austral,track,2019,220800,rock,57
Seeing It Through,WildHeart,Seeing It Through,track,2019,209000,rock,44
God's Gonna Cut You Down,Marilyn Manson,God's Gonna Cut You Down,track,2019,160538,rock,55
Raspberry Jam,Allah-Las,Raspberry Jam,track,2019,228306,rock,57
Can't Fight This Feeling,REO Speedwagon,"Stranger Things: Soundtrack from the Netflix Original Series, Season 3",track,2019,292973,rock,52
Bad Woman Blues,Beth Hart,War In My Mind,track,2019,215911,rock,48
Soy,Cruzando El Charco,Lo Que Somos,track,2019,191530,rock,60
Broken Boy,Cage The Elephant,Social Cues,track,2019,163207,rock,61
Outside Of This Town,"Christone ""Kingfish"" Ingram",Kingfish,track,2019,248035,rock,50
Lonely,WildHeart,Lonely,track,2019,188445,rock,44
Save Me,Skillet,Victorious,track,2019,223240,rock,56
Harmony Hall,Vampire Weekend,Father of the Bride,track,2019,308733,rock,60
Animal,WildHeart,Animal,track,2019,197969,rock,45
The Bottom of It,Fruit Bats,Gold Past Life,track,2019,181400,rock,62
Die To Live,Volbeat,"Rewind, Replay, Rebound (Deluxe)",track,2019,182466,rock,54
Keeper,Reignwolf,Hear Me Out,track,2019,186992,rock,56
Forgotten Ghosts,Jadu Heart,Melt Away,track,2019,308000,rock,55
Dreamin (with blackbear),The Score,Pressure,track,2019,198640,rock,54
Tell Me Lies,The Black Keys,"""Let's Rock""",track,2019,219890,rock,53
TRIALS,STARSET,DIVISIONS,track,2019,258506,rock,59
Brand New Numb,Motionless In White,Disguise,track,2019,222461,rock,62
in the dark,Bring Me The Horizon,amo,track,2019,271186,rock,60
Honky Tonk Women,The Rolling Stones,Honky Tonk Women / You Can't Always Get What You Want,track,2019,182706,rock,58
Esos Ojos,No Te Va Gustar,Otras Canciones,track,2019,175731,rock,57
Hot Rod,Dayglow,Fuzzybrain,track,2019,204014,rock,66
MAYDAY (feat. Ryo from Crystal Lake),coldrain,THE SIDE EFFECTS,track,2019,227011,rock,58
Out For Blood,Sum 41,Order In Decline,track,2019,216571,rock,54
Do Your Worst,Rival Sons,Feral Roots,track,2019,210493,rock,54
Bailemos (feat. Isma Romero) - Acústico,Dani Fernández,Incendios y Cenizas,track,2019,218578,rock,29
Jungle,Somebody's Child,Jungle,track,2019,280613,rock,60
Dark Crow,MAN WITH A MISSION,Dark Crow,track,2019,278186,rock,55
De Vuelta de Ná,Sinkope,Adicción Limitada,track,2019,304896,rock,30
Copla el precipicio,Marea,El azogue,track,2019,289198,rock,31
Good Luck,Broken Bells,Good Luck,track,2019,206813,rock,58
I Just Wanna Shine,Fitz and The Tantrums,All the Feels,track,2019,207925,rock,63
Now That You're Gone,The Raconteurs,Help Us Stranger (With Track-by-Track Commentary),track,2019,240985,rock,52
Let Me Be Sad,I Prevail,TRAUMA,track,2019,214226,rock,61
I Really Wish I Hated You,blink-182,NINE,track,2019,191061,rock,55
La Grasa de las Capitales - 2019 Remasterizado,Serú Girán,La Grasa de las Capitales: Edición 40º Aniversario (Remasterizado 2019),track,2019,268320,rock,49
Habit,Still Woozy,Habit,track,2019,153871,rock,61
Sober,Bad Wolves,N.A.T.I.O.N.,track,2019,195477,rock,59
Wasted Nights,ONE OK ROCK,Eye of the Storm,track,2019,224746,rock,56
wonderful life (feat. Dani Filth),Bring Me The Horizon,amo,track,2019,274403,rock,55
Don't Stop,The Rolling Stones,Honk (Deluxe),track,2019,239146,rock,46
Lo Nuestro Tiene Magia,Cruzando El Charco,Lo Que Somos,track,2019,193909,rock,57
When I'm Gone,Dirty Honey,Dirty Honey,track,2019,205090,rock,51
I See,Cam Cole,I See,track,2019,246499,rock,49
El Último Polvo,Caramelos De Cianuro,Acústico Retrovisor,track,2019,272480,rock,42
Star,Allah-Las,LAHS,track,2019,248344,rock,54
Victorious,Skillet,Victorious,track,2019,245715,rock,54
Here We Go,Norman,Here We Go,track,2019,143280,rock,49
Turning Away,Sum 41,Order In Decline,track,2019,230806,rock,47
Low Down Rolling Stone,Gary Clark Jr.,This Land,track,2019,258200,rock,51
Just Like a Movie,Wallows,Nothing Happens (5th Anniversary Edition),track,2019,247613,rock,59
Chances,Five For Fighting,Chilled Summer,track,2019,215200,rock,53
nihilist blues (feat. Grimes),Bring Me The Horizon,amo,track,2019,325501,rock,54
Motion,Boy Harsher,Country Girl Uncut,track,2019,239832,rock,54
Walk Like a Motherfucker,Ghost Funk Orchestra,A Song For Paul,track,2019,185160,rock,53
My Name Is..,Once Monsters,My Name Is..,track,2019,222710,rock,54
Fate,Boy Harsher,Careful,track,2019,257892,rock,52
Suit in the Back,Quaker City Night Hawks,QCNH,track,2019,173253,rock,50
Blood Sport,Sleep Token,Sundowning,track,2019,247200,rock,62
ECHO,STARSET,DIVISIONS,track,2019,216720,rock,57
Alligator,Of Monsters and Men,FEVER DREAM,track,2019,184026,rock,55
Black and Red,Reignwolf,Hear Me Out,track,2019,219522,rock,52
Culling Voices,TOOL,Fear Inoculum,track,2019,605369,rock,55
Love Too Much,Keane,Cause And Effect (Deluxe),track,2019,189186,rock,47
Did My Best,The Voidz,Did My Best,track,2019,296938,rock,54
original me (feat. dan reynolds of imagine dragons),YUNGBLUD,original me (feat. dan reynolds of imagine dragons),track,2019,205320,rock,53
Runaway Girl,Kakkmaddafakka,Diplomacy,track,2019,182761,rock,43
Darkside,blink-182,NINE,track,2019,180952,rock,55
Sing To Me,MISSIO,Sing To Me,track,2019,189920,rock,55
Leviathan,Volbeat,"Rewind, Replay, Rebound (Deluxe)",track,2019,275933,rock,54
Viva La Victoria,Eclipse,Paradigm,track,2019,191669,rock,53
Loner,YUNGBLUD,Loner,track,2019,215185,rock,54
mother tongue,Bring Me The Horizon,amo,track,2019,217424,rock,57
Hombre Con Alas,El Cuarteto De Nos,Jueves,track,2019,226080,rock,49
Come on In,Thorbjørn Risager & The Black Tornado,Come on In,track,2019,249750,rock,48
Low Blow,HONEYMOAN,Body,track,2019,237293,rock,57
Go,The Black Keys,"""Let's Rock""",track,2019,146596,rock,51
hope for the underrated youth,YUNGBLUD,the underrated youth,track,2019,240906,rock,54
Last Day Under The Sun,Volbeat,"Rewind, Replay, Rebound (Deluxe)",track,2019,287400,rock,55
heavy metal (feat. Rahzel),Bring Me The Horizon,amo,track,2019,240586,rock,56
The House of the Rising Sun,The Animals,The House of the Rising Sun: Best of The Animals,track,2019,269906,rock,59
British Bombs,Declan McKenna,British Bombs,track,2019,297714,rock,54
"Somewhere Only We Know - Live at Live 8, Hyde Park, London, 2nd July 2005",Keane,"Live 8 (Live, July 2005)",track,2019,247740,rock,46
Thy Mission,The Garden,Thy Mission,track,2019,221000,rock,56
Las Estrellas,Caramelos De Cianuro,Acústico Retrovisor,track,2019,199680,rock,38
Every Time You Leave,I Prevail,TRAUMA,track,2019,216626,rock,62
Watch Your Mouth,The Backseat Lovers,When We Were Friends,track,2019,271176,rock,64
Weekend Friend,Goth Babe,Weekend Friend,track,2019,209454,rock,63
Listerine,Dayglow,Fuzzybrain,track,2019,215555,rock,57
Over My Shoulder,Mike + The Mechanics,Out Of The Blue,track,2019,296706,rock,43
The River,Twin Tribes,Ceremony,track,2019,236568,rock,51
Sweet Chaos,DAY6,The Book of Us : Entropy,track,2019,227240,rock,54
La Grange - 2019 Remaster,ZZ Top,Goin' 50,track,2019,232506,rock,46
Fly Like an Eagle,Stereophonics,Kind (Deluxe),track,2019,272586,rock,49
Eagle Birds,The Black Keys,"""Let's Rock""",track,2019,160543,rock,47
She Plays Bass,beabadoobee,She Plays Bass,track,2019,207106,rock,56
Jealous,Eyedress,Jealous,track,2019,122338,rock,48
Polar Onion,Allah-Las,LAHS,track,2019,166364,rock,47
Tell Me When It’s Over,Sheryl Crow,Threads,track,2019,296933,rock,56
Try Hard Fool,The Growlers,Natural Affair,track,2019,191091,rock,52
Cracking,Crumb,Jinx,track,2019,111986,rock,56
Loving You,Chris Rea,One Fine Day,track,2019,233826,rock,45
Dylan Thomas,Better Oblivion Community Center,Better Oblivion Community Center,track,2019,216786,rock,52
Right Now,Fire From The Gods,American Sun,track,2019,225026,rock,55
7:24,Volbeat,"Rewind, Replay, Rebound (Deluxe)",track,2019,250333,rock,47
Paranoid,I Prevail,TRAUMA,track,2019,144546,rock,59
Hymn For A Droid,Psychedelic Porn Crumpets,And Now For The Whatchamacallit,track,2019,207453,rock,50
Rush,The Score,Stay,track,2019,176443,rock,50
Sanitarios,Caramelos De Cianuro,Acústico Retrovisor,track,2019,226613,rock,39
Some Place Else,MorMor,Some Place Else,track,2019,214885,rock,47
El Divorcio,Vico y su Grupo Karicia,La Guitarra y Yo,track,2019,178026,rock,49
why you gotta kick me when i'm down?,Bring Me The Horizon,amo,track,2019,268860,rock,52
Puedo Sentirlo (feat. Julieta Venegas),David Lebón,Lebón & Co.,track,2019,207396,rock,49
Put It on the Line (Theme from Borderlands),The Heavy,Put It on the Line (Theme from Borderlands),track,2019,197234,rock,51
The Dirt (Est. 1981) (feat. Machine Gun Kelly),Mötley Crüe,The Dirt Soundtrack,track,2019,232000,rock,51
Fire Walk With Me,The Black Keys,"""Let's Rock""",track,2019,178229,rock,47
Houston,Allah-Las,LAHS,track,2019,133448,rock,52
Your Mind Is A Picture,Sean Koch,Your Mind Is A Picture,track,2019,203684,rock,46
Sapphire,Alcest,Spiritual Instinct,track,2019,300503,rock,50
Skin and Bones,Cage The Elephant,Social Cues,track,2019,196170,rock,58
Always There,Greta Van Fleet,Always There,track,2019,322000,rock,50
Only Friend,Wallows,Nothing Happens,track,2019,181600,rock,56
Night Running,Cage The Elephant,Social Cues,track,2019,208125,rock,56
HEY CHILD,X Ambassadors,ORION,track,2019,208653,rock,51
Orbitron,Duster,Capsule Losing Contact,track,2019,138266,rock,60
Easy Way Out,LEISURE,Twister,track,2019,232447,rock,47
In Degrees,Foals,Everything Not Saved Will Be Lost Part I,track,2019,297632,rock,48
When Am I Gonna Lose You,Local Natives,Violet Street,track,2019,264213,rock,59
Rylan,The National,I Am Easy to Find,track,2019,223853,rock,45
Pelvis On Fire,Volbeat,"Rewind, Replay, Rebound (Deluxe)",track,2019,185266,rock,49
"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",Five Finger Death Punch,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",track,2019,274615,rock,48
forget me too (feat. Halsey),mgk,Tickets To My Downfall,track,2020,171620,rock,71
Not The Same Anymore,The Strokes,The New Abnormal,track,2020,337333,rock,61
At The Door,The Strokes,The New Abnormal,track,2020,310373,rock,61
Obey (with YUNGBLUD),Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,track,2020,220538,rock,63
Eternal Summer,The Strokes,The New Abnormal,track,2020,375320,rock,61
Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,track,2020,208453,rock,69
Túnel de la Vida,El Plan De La Mariposa,Estado de Enlace,track,2020,240218,rock,67
Stargazing,The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),track,2020,217026,rock,71
Sympathy For The Devil,Guns N' Roses,Greatest Hits,track,2020,455560,rock,57
Monsters (feat. blackbear),All Time Low,"Wake Up, Sunshine",track,2020,174067,rock,69
Borderline,Tame Impala,The Slow Rush,track,2020,237800,rock,86
Kyoto,Phoebe Bridgers,Punisher,track,2020,184524,rock,65
So We Won't Forget,Khruangbin,Mordechai,track,2020,298333,rock,63
CITY OF ANGELS (feat. YUNGBLUD) - YUNGBLUD Remix,24kGoldn,CITY OF ANGELS (feat. YUNGBLUD) [YUNGBLUD Remix],track,2020,177138,rock,63
Parasite Eve,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,track,2020,291812,rock,66
Bad Decisions,The Strokes,The New Abnormal,track,2020,293360,rock,63
Is It True,Tame Impala,The Slow Rush,track,2020,239266,rock,77
Barcos Hundiéndose,La Maravillosa Orquesta del Alcohol,Ninguna Ola,track,2020,229252,rock,33
Ode To The Mets,The Strokes,The New Abnormal,track,2020,351786,rock,75
The Adults Are Talking,The Strokes,The New Abnormal,track,2020,309053,rock,82
Kick You When You're Down,AC/DC,POWER UP,track,2020,190328,rock,54
Selfless,The Strokes,The New Abnormal,track,2020,222093,rock,78
Rodeada de idiotas,Cobardes,Ceniza y viento,track,2020,270326,rock,34
Demon Fire,AC/DC,POWER UP,track,2020,210361,rock,61
Sin Ti No Hay Color,Sinkope,Por Pensar Le Dio al Hombre,track,2020,302946,rock,35
The Wall & I,Nation of Language,"Introduction, Presence",track,2020,304714,rock,57
Montaña Rusa,Noan,Montaña Rusa,track,2020,166467,rock,36
Galaxia,Sidecars,Ruido de fondo,track,2020,245080,rock,35
Breathe Deeper,Tame Impala,The Slow Rush,track,2020,372866,rock,72
Merece la Pena,Pole.,Merece la Pena,track,2020,194223,rock,40
Figure You Out,VOILÀ,Long Story Short,track,2020,163436,rock,75
Chandelier,Will Paquin,Chandelier,track,2020,127464,rock,75
1x1 (feat. Nova Twins),Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,track,2020,209598,rock,67
Como un burro amarrado en la puerta del baile,El Último De La Fila,Canciones que nunca se irán. Los 90,track,2020,217093,rock,42
Teardrops,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,track,2020,215003,rock,70
Mi Pequeño Chernóbil,Leiva,Mi Pequeño Chernóbil,track,2020,260030,rock,40
Brooklyn Bridge To Chorus,The Strokes,The New Abnormal,track,2020,235946,rock,65
bloody valentine,mgk,Tickets To My Downfall,track,2020,205158,rock,70
The Twist,Chubby Checker,Dancin' Party: The Chubby Checker Collection (1960-1966),track,2020,155040,rock,63
El Carro de la Vida - Versión Acústica,Sinkope,El Carro de la Vida (Versión Acústica),track,2020,287873,rock,46
my ex's best friend (with blackbear),mgk,Tickets To My Downfall,track,2020,139460,rock,74
Como Si Fueras a Morir Mañana - Madrid Nuclear - En Directo,Leiva,Madrid Nuclear - En Directo,track,2020,283373,rock,43
Shot In The Dark,AC/DC,POWER UP,track,2020,185131,rock,63
Why Are Sundays So Depressing,The Strokes,The New Abnormal,track,2020,275666,rock,71
Kingslayer (feat. BABYMETAL),Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,track,2020,220041,rock,76
Lost In Yesterday,Tame Impala,The Slow Rush,track,2020,249586,rock,72
Crazy Train,Ozzy Osbourne,Blizzard Of Ozz (40th Anniversary Expanded Edition),track,2020,293183,rock,81
One More Hour,Tame Impala,The Slow Rush,track,2020,432560,rock,74
Freakin' Out On the Interstate,Briston Maroney,Freakin' Out On The Interstate (Acoustic Version [Live]),track,2020,251906,rock,70
Time (You and I),Khruangbin,Mordechai,track,2020,342189,rock,61
cotton candy,YUNGBLUD,weird!,track,2020,167365,rock,57
Red Bellied Black Snake,The Beefs,Red Bellied Black Snake,track,2020,173933,rock,56
Ordinary Man (feat. Elton John),Ozzy Osbourne,Ordinary Man (feat. Elton John),track,2020,301730,rock,54
El Pila Pila,Bayronn Caicedo,Cojiendote los Calzones,track,2020,266890,rock,46
Don't Be Shy,Yusuf / Cat Stevens,Tea For The Tillerman (Super Deluxe),track,2020,171293,rock,51
Carry On,Falling In Reverse,Carry On,track,2020,294765,rock,57
"god save me, but don't drown me out",YUNGBLUD,weird!,track,2020,217510,rock,57
On Track,Tame Impala,The Slow Rush,track,2020,301786,rock,62
Dirty,grandson,Death Of An Optimist,track,2020,208296,rock,62
Posthumous Forgiveness,Tame Impala,The Slow Rush,track,2020,366066,rock,63
Black - Live MTV Unplugged,Pearl Jam,MTV Unplugged,track,2020,330768,rock,61
body bag (feat. YUNGBLUD & Bert McCracken of The Used),mgk,Tickets To My Downfall (SOLD OUT Deluxe),track,2020,170074,rock,62
Two-Way Mirror,Loathe,I Let It in and It Took Everything,track,2020,300186,rock,65
OK,Wallows,OK,track,2020,193293,rock,61
Is It Really You?,Loathe,I Let It in and It Took Everything,track,2020,287627,rock,69
One More Year,Tame Impala,The Slow Rush,track,2020,324013,rock,63
Instant Destiny,Tame Impala,The Slow Rush,track,2020,194706,rock,60
All They Wanted,Panchiko,Ferric Oxide (Demos 1997 - 2001),track,2020,127875,rock,69
Kids,Young Gun Silver Fox,Canyons,track,2020,185506,rock,48
Psycho Killer,Talking Heads,Psycho Killer: 1977 Rock,track,2020,261413,rock,53
Father And Son,Yusuf / Cat Stevens,Tea For The Tillerman²,track,2020,229933,rock,43
Carry On,The Score,Carry On,track,2020,169171,rock,54
El Favor,Las Pastillas del Abuelo,2020,track,2020,243984,rock,62
Another Life,Jadu Heart,Hyper Romance,track,2020,232615,rock,60
Witch's Spell,AC/DC,POWER UP,track,2020,222258,rock,53
Esperando El Impacto,Bersuit Vergarabat,Mate con amigos,track,2020,217200,rock,30
Funnel Of Love,Wanda Jackson,The Capitol Singles 1959-1961,track,2020,128426,rock,56
The Well,Marcus King,El Dorado,track,2020,177093,rock,59
Lonely,Palaye Royale,The Bastards,track,2020,186249,rock,63
Sencillamente,Bersuit Vergarabat,Lo + tranquilo,track,2020,307306,rock,32
Ludens,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,track,2020,278506,rock,58
La chispa adecuada,Heroes Del Silencio,90's Rock Bands,track,2020,328293,rock,53
"Eat, Sleep, Wake (Nothing But You)",Bombay Bicycle Club,Everything Else Has Gone Wrong,track,2020,219893,rock,57
Monsters (feat. Demi Lovato and blackbear),All Time Low,Monsters (feat. Demi Lovato and blackbear),track,2020,174424,rock,65
Hurt,Oliver Tree,Ugly is Beautiful,track,2020,145147,rock,63
Princesa en paro,Cobardes,Ceniza y viento,track,2020,185353,rock,31
A Little Bit Off,Five Finger Death Punch,F8,track,2020,190718,rock,68
Primavera 2020 - Remasterizá,Amenoskuarto,Primavera 2020 (Remasterizá),track,2020,280636,rock,30
"If You Want To Sing Out, Sing Out",Yusuf / Cat Stevens,Tea For The Tillerman (Super Deluxe),track,2020,165133,rock,58
Only You,Theophilus London,Bebey,track,2020,215446,rock,62
mars,YUNGBLUD,weird!,track,2020,181837,rock,60
Jerk,Oliver Tree,Ugly is Beautiful,track,2020,135020,rock,62
Devil's Advocate,The Neighbourhood,Chip Chrome & The Mono-Tones,track,2020,186306,rock,67
September Again,Nation of Language,"Introduction, Presence",track,2020,233656,rock,53
Buscando en la basura (feat. Pedro Fernández Razkin) - En directo,Playa Cuberris,El último concierto - EP (En directo),track,2020,281277,rock,31
Bipolar (con Cepeda),Pol 3.14,Bipolar (con Cepeda),track,2020,251219,rock,33
Wild Reputation,AC/DC,POWER UP,track,2020,174393,rock,53
acting like that (feat. Machine Gun Kelly),YUNGBLUD,weird!,track,2020,191066,rock,63
Sol Del Sur,Sun Room,Sol Del Sur,track,2020,145298,rock,57
Ohms,Deftones,Ohms,track,2020,250222,rock,62
Lamb's Wool,Foster The People,Lamb's Wool,track,2020,276360,rock,59
Keep Your Eyes Peeled,ULTRA SUNN,Keep Your Eyes Peeled,track,2020,230945,rock,56
flutter,julie,flutter,track,2020,267491,rock,61
Outlaws & Outsiders,Cory Marks,Who I Am,track,2020,197234,rock,63
Don't Look At Me,POORSTACY,The Breakfast Club (Deluxe Edition),track,2020,188237,rock,58
Dreamer,Foxy Shazam,Burn,track,2020,170783,rock,54
Glimmer,Tame Impala,The Slow Rush,track,2020,128826,rock,57
Tu Encanto,Conociendo Rusia,Tu Encanto,track,2020,211992,rock,51
Somebody That I Used to Know,Three Days Grace,Somebody That I Used to Know,track,2020,209719,rock,57
Which One Is the Jellyfish?,Aunt Cynthia's Cabin,Misty Woman,track,2020,264466,rock,51
Panic,From Ashes to New,Panic,track,2020,200800,rock,58
"Dear Diary,",Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,track,2020,164797,rock,56
Blackout,Solence,Direction,track,2020,200904,rock,52
Genesis,Deftones,Ohms,track,2020,317281,rock,60
Summer Madness - Exclusive Cover Version,Khruangbin,Late Night Tales: Khruangbin,track,2020,201917,rock,54
Dying Breed,The Killers,Imploding The Mirage,track,2020,246000,rock,50
Misty Woman,Aunt Cynthia's Cabin,Misty Woman,track,2020,271600,rock,53
Realize,AC/DC,POWER UP,track,2020,217324,rock,50
Driving In Style,Thundermother,Heat Wave,track,2020,223666,rock,52
Green River,Eilen Jewell,Green River,track,2020,177493,rock,49
strawberry lipstick,YUNGBLUD,weird!,track,2020,163861,rock,54
November Rain,Guns N' Roses,Greatest Hits,track,2020,536960,rock,51
It Might Be Time,Tame Impala,The Slow Rush,track,2020,273026,rock,58
Hechicera,Los Diablitos,Los Diablitos,track,2020,229598,rock,45
Dangerous Ground,H.E.A.T,H.E.A.T II,track,2020,246826,rock,42
Wild Stare,Giant Rooks,ROOKERY,track,2020,194480,rock,56
Magic Mountain,Hollow Ship,Future Remains,track,2020,212666,rock,55
