name_track,name_artist,name_album,type,year,duration_ms,genre,popularity
Breaking Me,Topic,Breaking Me,track,2019,166793,pop,73
Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,track,2019,182160,pop,87
The Man,Taylor Swift,Lover,track,2019,190360,pop,77
needy,Ariana Grande,"thank u, next",track,2019,171573,pop,84
Higher Love,Kygo,Higher Love,track,2019,228267,pop,73
Primaveras En El Pelo,El Arrebato,Abrazos,track,2019,223987,pop,56
Heavenly,Cigarettes After Sex,Cry,track,2019,286773,pop,82
Cristina,Sebastian Yatra,FANTASÍA,track,2019,201626,pop,72
La Luna,Galvan Real,La Luna,track,2019,250319,pop,59
Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),track,2019,215106,pop,84
Esperándote,Manuel Turizo,ADN,track,2019,202317,pop,65
Peces de Ciudad (feat. Pablo López),Pablo Alborán,Peces de Ciudad (feat. Pablo López),track,2019,390861,pop,54
Touch,Cigarettes After Sex,Cry,track,2019,292853,pop,80
Un Año,Sebastian Yatra,Un Año,track,2019,164440,pop,64
Doin' Time,Lana Del Rey,Norman Fucking Rockwell!,track,2019,202192,pop,78
Destino,Greeicy,Baila,track,2019,180480,pop,67
Golden,Harry Styles,Fine Line,track,2019,208917,pop,75
If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),track,2019,208687,pop,74
Azahara,Galvan Real,Azahara,track,2019,259984,pop,55
Ok Love You Bye,Olivia Dean,Ok Love You Bye,track,2019,154386,pop,84
A Mí Na Ma,El Arrebato,Abrazos,track,2019,222330,pop,51
La Vida Bailando,Galvan Real,La Vida Bailando,track,2019,229290,pop,51
Tus Ojos y los Míos,Demarco Flamenco,Le sonrío al agua,track,2019,194583,pop,48
Un Amor Tan Grande,El Arrebato,Abrazos,track,2019,213496,pop,49
La Boca,Mau y Ricky,Para Aventuras y Curiosidades,track,2019,206271,pop,66
Pa Ti y Pa Mí Na Má,Demarco Flamenco,Le sonrío al agua,track,2019,181016,pop,52
Hold Me While You Wait,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,track,2019,205686,pop,77
Tu Juego,Galvan Real,Tu Juego,track,2019,313849,pop,51
"thank u, next",Ariana Grande,"thank u, next",track,2019,207320,pop,83
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),track,2019,221714,pop,69
Cicatrices (feat. Indara),Sergio Contreras,Cicatrices (feat. Indara),track,2019,173868,pop,47
A Dónde Vamos,Morat,A Dónde Vamos,track,2019,203102,pop,63
Si La Hubieras Visto,El Arrebato,Abrazos,track,2019,252258,pop,50
Mi Persona Favorita,Alejandro Sanz,#ELDISCO,track,2019,239972,pop,61
Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,track,2019,234146,pop,78
Tu Velero,Galvan Real,Tu Velero,track,2019,281483,pop,52
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Late Night Feelings,track,2019,217099,pop,74
bloodline,Ariana Grande,"thank u, next",track,2019,216893,pop,84
Tutu,Camilo,Tutu,track,2019,178613,pop,64
ilomilo,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",track,2019,156370,pop,76
Culpables,Manuel Turizo,ADN,track,2019,233929,pop,70
"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",Morat,Mar De Colores (Versión Extendida),track,2019,179280,pop,56
Amigos Con Derechos,Reik,Ahora,track,2019,227480,pop,76
El Danzar De Las Mariposas,El Barrio,El Danzar De Las Mariposas,track,2019,256690,pop,56
Don't Start Now,Dua Lipa,Don't Start Now,track,2019,183290,pop,74
All Around The World (La La La),R3HAB,All Around The World (La La La),track,2019,147840,pop,71
Kill This Love,BLACKPINK,KILL THIS LOVE,track,2019,191050,pop,76
Adore You,Harry Styles,Fine Line,track,2019,207139,pop,84
Cry,Cigarettes After Sex,Cry,track,2019,256799,pop,88
ghostin,Ariana Grande,"thank u, next",track,2019,271466,pop,71
Mikrokosmos,BTS,MAP OF THE SOUL : PERSONA,track,2019,224225,pop,72
Afterglow,Taylor Swift,Lover,track,2019,223293,pop,73
wish you were gay,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",track,2019,221543,pop,75
Why Why Why Why Why,SAULT,5,track,2019,238679,pop,71
How to disappear,Lana Del Rey,Norman Fucking Rockwell!,track,2019,228071,pop,74
Reason To Stay,Olivia Dean,Ok Love You Bye,track,2019,198813,pop,77
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Lover,track,2019,193000,pop,73
Falling Like The Stars,James Arthur,YOU,track,2019,212147,pop,73
Detente,Mike Bahía,Navegando,track,2019,181845,pop,66
Para Volver a Volver,Siempre Asi,Esencial Siempre Así,track,2019,123280,pop,44
The Seed,AURORA,A Different Kind Of Human – Step 2,track,2019,266969,pop,69
FANCY,TWICE,FANCY YOU,track,2019,213880,pop,75
Mejores Amigos,Yera,Mejores Amigos,track,2019,205369,pop,63
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,track,2019,204466,pop,74
Happiness is a butterfly,Lana Del Rey,Norman Fucking Rockwell!,track,2019,272485,pop,74
Alaska,Maggie Rogers,Heard It In A Past Life,track,2019,188000,pop,72
Tek It,Cafuné,Tek It (I Watch the Moon),track,2019,191823,pop,72
Amor Tumbado,Natanael Cano,Mi Nuevo Yo,track,2019,221553,pop,77
Romeo y Julieta,Pedro el Flamenkito,Romeo y Julieta,track,2019,283880,pop,43
Déjate Querer,Lalo Ebratt,Déjate Querer,track,2019,202823,pop,56
boyfriend (with Social House),Ariana Grande,boyfriend,track,2019,186106,pop,81
Si Te Vas,Javi Medina,Si Te Vas,track,2019,182400,pop,44
Don't Let Me Go,Cigarettes After Sex,Cry,track,2019,262560,pop,74
Mi gente (con El Arrebato),Camela,Rebobinando (25 Años),track,2019,222120,pop,43
Que Salga el Sol,Javi Medina,Solo,track,2019,221320,pop,45
Pal Carajo,Pyllo Cortes,Pal Carajo,track,2019,192299,pop,45
El Barrio de la Alegría,Barroso,El Barrio de la Alegría,track,2019,189589,pop,44
Esta Noche,Mike Bahía,Navegando,track,2019,168520,pop,64
You Need To Calm Down,Taylor Swift,Lover,track,2019,171360,pop,76
Only Human,Jonas Brothers,Happiness Begins,track,2019,183000,pop,73
Rayando el Sol (feat. Pablo Alborán),Maná,Rayando el Sol (feat. Pablo Alborán),track,2019,258937,pop,61
6 de septiembre (feat. Andrés Suárez),Dani Fernández,Incendios,track,2019,237794,pop,44
Bonita,Juanes,Más Futuro Que Pasado,track,2019,147786,pop,59
Coyotes - Versión en Acústico El Embarcadero,Travis Birds,Coyotes (Versión en Acústico El Embarcadero),track,2019,230136,pop,45
Presiento,Morat,Presiento,track,2019,174379,pop,52
Falling In Love,Cigarettes After Sex,Cry,track,2019,245840,pop,74
Don't Call Me Up,Mabel,Ivy To Roses (Mixtape),track,2019,178480,pop,72
Aquí Me Tienes,El Arrebato,Abrazos,track,2019,199422,pop,47
Dancing With A Stranger (with Normani),Sam Smith,Dancing With A Stranger (with Normani),track,2019,171029,pop,76
Naked,James Arthur,YOU,track,2019,233490,pop,72
Aleluya,Reik,Ahora,track,2019,158480,pop,62
"break up with your girlfriend, i'm bored",Ariana Grande,"thank u, next",track,2019,190440,pop,76
Tabú,Pablo Alborán,Tabú,track,2019,179774,pop,54
Lo siento (feat. Sofía Reyes),Beret,Prisma,track,2019,232655,pop,60
Dónde Están Corazón,Enrique Iglesias,Greatest Hits,track,2019,259613,pop,68
Boy With Luv (feat. Halsey),BTS,MAP OF THE SOUL : PERSONA,track,2019,229773,pop,78
California,Lana Del Rey,Norman Fucking Rockwell!,track,2019,305899,pop,67
Slide Away,Miley Cyrus,SHE IS COMING,track,2019,233654,pop,65
Harleys In Hawaii,Katy Perry,Harleys In Hawaii,track,2019,185815,pop,75
I Feel Love,Sam Smith,I Feel Love,track,2019,254453,pop,66
Almost (Sweet Music),Hozier,"Wasteland, Baby!",track,2019,217480,pop,69
Lights Up,Harry Styles,Fine Line,track,2019,172215,pop,70
Bola Rebola,Tropkillaz,Bola Rebola,track,2019,193440,pop,64
How Do You Sleep?,Sam Smith,How Do You Sleep?,track,2019,202204,pop,67
インフェルノ,Mrs. GREEN APPLE,インフェルノ,track,2019,212546,pop,69
in my head,Ariana Grande,"thank u, next",track,2019,222946,pop,70
Juliet,Cavetown,Animal Kingdom,track,2019,278991,pop,72
Feel Special,TWICE,Feel Special,track,2019,206866,pop,73
xanny,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",track,2019,243725,pop,71
Love song,Lana Del Rey,Norman Fucking Rockwell!,track,2019,229325,pop,67
I Think He Knows,Taylor Swift,Lover,track,2019,173386,pop,69
All Of The Girls You Loved Before,Taylor Swift,All Of The Girls You Loved Before,track,2019,221407,pop,71
Kingston,Faye Webster,Atlanta Millionaires Club,track,2019,202653,pop,79
Kiss It Off Me,Cigarettes After Sex,Cry,track,2019,269933,pop,70
imagine,Ariana Grande,"thank u, next",track,2019,212266,pop,70
¿Qué Ha Pasao'?,Abraham Mateo,¿Qué Ha Pasao'?,track,2019,198053,pop,55
Password Change,Olivia Dean,Password Change,track,2019,206000,pop,69
The Lady in Red,The Cooltrane Quartet,The Lady in Red,track,2019,227013,pop,54
London Boy,Taylor Swift,Lover,track,2019,190240,pop,72
Hey Brother,Bossa Nova Covers,Bossa Nova Covers,track,2019,221226,pop,55
Más Fuerte,Greeicy,Baila,track,2019,184760,pop,63
I Forgot That You Existed,Taylor Swift,Lover,track,2019,170640,pop,72
Don't Know What To Do,BLACKPINK,KILL THIS LOVE,track,2019,201081,pop,66
HOME,BTS,MAP OF THE SOUL : PERSONA,track,2019,234177,pop,71
Cryin',Sarah Menescal,My World,track,2019,199046,pop,54
Never Really Over,Katy Perry,Never Really Over,track,2019,223523,pop,65
Someone You Loved - Future Humans Remix,Lewis Capaldi,Someone You Loved (Future Humans Remix),track,2019,189052,pop,61
MIROH,Stray Kids,Clé 1 : MIROH,track,2019,207617,pop,66
bad idea,Ariana Grande,"thank u, next",track,2019,267106,pop,68
Satisfaction,Bossa Nova Covers,Bossa Nova Covers,track,2019,223960,pop,55
Turn Me On (feat. Vula),Riton,Turn Me On (feat. Vula),track,2019,208473,pop,67
Minifalda,Greeicy,Minifalda,track,2019,178946,pop,58
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",track,2019,187026,pop,69
Ay Corazón,Cali Y El Dandee,Ay Corazón,track,2019,190287,pop,55
So Caught Up,The Teskey Brothers,Run Home Slow,track,2019,228553,pop,62
Death By A Thousand Cuts,Taylor Swift,Lover,track,2019,198533,pop,71
Time,Angelo De Augustine,Tomb,track,2019,236819,pop,57
Enamórate De Alguien Más,Morat,Enamórate De Alguien Más,track,2019,229107,pop,58
I Think I'm OKAY (with YUNGBLUD & Travis Barker),mgk,Hotel Diablo,track,2019,169397,pop,73
bad idea!,girl in red,bad idea!,track,2019,219638,pop,73
Mariners Apartment Complex,Lana Del Rey,Norman Fucking Rockwell!,track,2019,247150,pop,69
Serenata,Mike Bahía,Navegando,track,2019,206967,pop,64
Apple Cider,beabadoobee,Loveworm,track,2019,178918,pop,77
Joro,Wizkid,Joro,track,2019,262736,pop,67
Intro : Persona,BTS,MAP OF THE SOUL : PERSONA,track,2019,171023,pop,63
hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,Norman Fucking Rockwell!,track,2019,324498,pop,64
Soy El Diablo - Remix,Natanael Cano,Soy El Diablo (Remix),track,2019,193621,pop,65
BOOM,X Ambassadors,ORION,track,2019,164586,pop,59
Boys Will Be Bugs,Cavetown,Animal Kingdom,track,2019,329049,pop,68
Make It Right,BTS,MAP OF THE SOUL : PERSONA,track,2019,226321,pop,67
Ritual,Tiësto,Ritual,track,2019,198995,pop,60
HIP,MAMAMOO,reality in BLACK,track,2019,195306,pop,65
NASA,Ariana Grande,"thank u, next",track,2019,182000,pop,66
Andromeda,Weyes Blood,Titanic Rising,track,2019,280186,pop,67
The greatest,Lana Del Rey,Norman Fucking Rockwell!,track,2019,300360,pop,65
Chicken Noodle Soup (feat. Becky G),j-hope,Chicken Noodle Soup (feat. Becky G),track,2019,235497,pop,65
Me Gusta Mi Vida,Joan Y Su Elite,Me Gusta Mi Vida,track,2019,227726,pop,68
Body On My,Loud Luxury,Body On My,track,2019,192506,pop,61
fake smile,Ariana Grande,"thank u, next",track,2019,208880,pop,65
Losing My Way,FKJ,Losing My Way,track,2019,259200,pop,61
Just to Be in Love,Alex Rasov,Just to Be in Love,track,2019,264333,pop,54
Venice Bitch,Lana Del Rey,Norman Fucking Rockwell!,track,2019,577199,pop,66
Dionysus,BTS,MAP OF THE SOUL : PERSONA,track,2019,249215,pop,66
July (feat. Leon Bridges),Noah Cyrus,July (feat. Leon Bridges),track,2019,152280,pop,68
Un Millón Como Tú,Lasso,Un Millón Como Tú,track,2019,275026,pop,62
Good as Hell,Lizzo,Cuz I Love You (Super Deluxe),track,2019,159735,pop,68
This City,Sam Fischer,This City,track,2019,194853,pop,67
Idol,Mind Enterprises,Panorama EP,track,2019,255584,pop,57
"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",track,2019,182074,pop,59
La Cintura (feat. Flo Rida & Tini) - Remix,Alvaro Soler,Mar De Colores (Versión Extendida),track,2019,178266,pop,55
Psycho,Red Velvet,‘The ReVe Festival’ Finale,track,2019,210560,pop,71
Reminiscing,Michelle Simonal,International Inspirations,track,2019,198250,pop,50
More Than I Can Bear,Luca Giacco,Café del Este - Lounge & Chill Sessions,track,2019,237750,pop,49
夜に駆ける,YOASOBI,夜に駆ける,track,2019,261013,pop,70
White Trainers - Demo,Olivia Dean,Ok Love You Bye,track,2019,162493,pop,66
Piano Joint (This Kind Of Love),Michael Kiwanuka,KIWANUKA,track,2019,231586,pop,57
El Drip,Natanael Cano,Corridos Tumbados,track,2019,142910,pop,69
Back Down South - Bossa Nova Mix,Stereo Dub,Back Down South (Bossa Nova Mix),track,2019,164889,pop,50
Light On,Maggie Rogers,Heard It In A Past Life,track,2019,233880,pop,71
Masterpiece,SAULT,5,track,2019,344680,pop,64
Somewhere in the Hills,Bossa Nova Covers,Bossa Nova Covers,track,2019,191333,pop,52
Remember When,Wallows,Nothing Happens,track,2019,155146,pop,70
La Plata,Juanes,Más Futuro Que Pasado,track,2019,195280,pop,51
I Shot the Sheriff,Bossa Nova Covers,Bossa Nova Covers,track,2019,223960,pop,52
Rescue Me,OneRepublic,Rescue Me,track,2019,158899,pop,64
Quédate,Kany García,Contra el Viento,track,2019,199814,pop,57
Nada Ha Cambiado,Manuel Turizo,ADN,track,2019,228837,pop,52
In Fact (feat. Gabzy),melvitto,THENIGHTISYOUNG.,track,2019,225179,pop,67
The Happy Man,Michelle Simonal,International Inspirations,track,2019,269000,pop,51
All Day And Night,Jax Jones,Snacks,track,2019,169466,pop,64
Lush Life,Bossa Nova Covers,Bossa Nova Covers,track,2019,205746,pop,53
Juice,Lizzo,Cuz I Love You,track,2019,195144,pop,67
Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,Snacks,track,2019,165906,pop,59
Life Goes On,BTS,BE,track,2020,207481,pop,84
God’s Menu,Stray Kids,GO LIVE,track,2020,167922,pop,77
If You Love Her,Forest Blakk,If You Love Her,track,2020,217351,pop,78
Te Esperé,Jesse & Joy,Aire (Versión Día),track,2020,216000,pop,74
Un Beso en Madrid,TINI,TINI TINI TINI,track,2020,144351,pop,62
CORAZÓN SIN VIDA,Aitana,11 RAZONES,track,2020,181200,pop,62
Still With You,Jung Kook,Still With You,track,2020,239905,pop,81
positions,Ariana Grande,Positions,track,2020,172324,pop,80
Physical,Dua Lipa,Future Nostalgia,track,2020,193829,pop,77
Blinding Lights (with ROSALÍA) - Remix,The Weeknd,Blinding Lights (Remix),track,2020,216123,pop,60
Break My Heart,Dua Lipa,Future Nostalgia,track,2020,221820,pop,79
Deseo - Remix,Maka,Bendiciones,track,2020,227926,pop,53
Favorito,Camilo,Por Primera Vez,track,2020,209765,pop,71
El Mismo Aire - con Pablo Alborán,Camilo,El Mismo Aire (con Pablo Alborán),track,2020,188213,pop,75
Entre Tú Y Yo,El Duende Callejero,Nuestra Manera De Hablar,track,2020,220386,pop,49
Dynamite,BTS,BE,track,2020,199053,pop,81
Nuestra Historia,Kike & Manu,Nuestra Historia,track,2020,169943,pop,46
Novia Moderna,Lin Cortés,Gitanerías,track,2020,231682,pop,48
El Pacto,Galvan Real,El Pacto,track,2020,214792,pop,47
A Partir De Hoy,David Bisbal,En Tus Planes,track,2020,196802,pop,68
Ojalá Supiera,Canelita,Ojalá Supiera,track,2020,230204,pop,47
Convénceme,India Martinez,Convénceme,track,2020,208567,pop,52
Cuerda Auxiliar,Besmaya,Cuerda Auxiliar,track,2020,161100,pop,50
Poquito A Poco,El Arrebato,+ Abrazos (Edición Especial),track,2020,214258,pop,49
34+35,Ariana Grande,Positions,track,2020,173710,pop,78
A La Calle,El Duende Callejero,A La Calle,track,2020,199749,pop,47
Volverte A Ver,Galvan Real,Volverte A Ver,track,2020,227410,pop,56
Todavía,Borja Rubio,Todavía,track,2020,208988,pop,50
Como no te voy a querer,JdM,Como no te voy a querer,track,2020,228223,pop,49
Wildfires,SAULT,Untitled (Black Is),track,2020,206947,pop,74
My Head & My Heart,Ava Max,Heaven & Hell,track,2020,174760,pop,73
Gitana (feat. Sergio Contreras y Demarco Flamenco),Rasel,Gitana (feat. Sergio Contreras y Demarco Flamenco),track,2020,169591,pop,50
Love Again,Dua Lipa,Future Nostalgia,track,2020,258004,pop,78
GIRL LIKE ME,Black Eyed Peas,TRANSLATION,track,2020,222522,pop,80
Amigos,Galvan Real,Amigos,track,2020,196481,pop,57
Si Tú La Quieres,David Bisbal,Si Tú La Quieres,track,2020,224761,pop,57
Echo,Olivia Dean,Echo,track,2020,197586,pop,79
Head & Heart (feat. MNEK),Joel Corry,Head & Heart (feat. MNEK),track,2020,166028,pop,75
Por Primera Vez,Camilo,Por Primera Vez,track,2020,182708,pop,65
Color Esperanza 2020,Diego Torres,Color Esperanza 2020,track,2020,217546,pop,67
How You Like That,BLACKPINK,THE ALBUM,track,2020,182956,pop,76
Honeypie,JAWNY,For Abby,track,2020,135581,pop,78
Prisoner (feat. Dua Lipa),Miley Cyrus,Plastic Hearts,track,2020,169338,pop,72
Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,After Hours (Deluxe),track,2020,191013,pop,85
party 4 u,Charli xcx,how i'm feeling now,track,2020,296653,pop,85
Vida de Rico,Camilo,Vida de Rico,track,2020,187406,pop,61
Back Door,Stray Kids,IN LIFE,track,2020,189286,pop,71
Pretty Please,Dua Lipa,Future Nostalgia,track,2020,194607,pop,69
Shinunoga E-Wa,Fujii Kaze,HELP EVER HURT NEVER,track,2020,185573,pop,78
Chandelier,Will Paquin,Chandelier,track,2020,127464,pop,75
Fall Into Me,Forest Blakk,I Saw Love,track,2020,226066,pop,71
Control,Zoe Wees,Control,track,2020,230880,pop,70
Oye,TINI,TINI TINI TINI,track,2020,173021,pop,64
Torn,Ava Max,Heaven & Hell,track,2020,198005,pop,67
Diamonds,Sam Smith,Love Goes,track,2020,213869,pop,67
Locura,Cali Y El Dandee,Colegio,track,2020,209026,pop,57
Rain On Me (with Ariana Grande),Lady Gaga,Chromatica,track,2020,182200,pop,73
Lovefool,twocolors,Lovefool,track,2020,190487,pop,69
Hallucinate,Dua Lipa,Future Nostalgia,track,2020,208505,pop,68
La Bella y la Bestia,Reik,La Bella y la Bestia,track,2020,186359,pop,64
Daechwita,Agust D,D-2,track,2020,225668,pop,75
Dance Monkey,Bossa Nova Covers,Dance Monkey,track,2020,209000,pop,62
Te Amo y Te Odio,Galvan Real,Te Amo y Te Odio,track,2020,216046,pop,44
motive (with Doja Cat),Ariana Grande,Positions,track,2020,167989,pop,74
Fever,Dua Lipa,Future Nostalgia,track,2020,156910,pop,67
Titanic,Kany García,Mesa Para Dos,track,2020,238628,pop,62
BEBÉ,Camilo,BEBÉ,track,2020,198706,pop,60
Corazón Sin Vida,Aitana,Corazón Sin Vida,track,2020,181978,pop,49
Habibi - Remix,La Cebolla,Caracas,track,2020,270284,pop,45
Fix You,Bossa Bros,Fix You,track,2020,201000,pop,61
That's What I Like,Bossa Nova Covers,Bossa Nova Covers,track,2020,201499,pop,61
Te debo una canción,Shinova,Te debo una canción,track,2020,211491,pop,45
pov,Ariana Grande,Positions,track,2020,201882,pop,76
Killing Me Softly With His Song,Nara,Bossa Covers,track,2020,249409,pop,62
Pretty Savage,BLACKPINK,THE ALBUM,track,2020,201122,pop,72
Vas a encontrarte (feat. Guitarricadelafuente) - Acústica,Muerdo,Fin de la primera vida,track,2020,211493,pop,49
Shallow,Bossa Bros,Shallow,track,2020,201000,pop,63
You're All I Want,Cigarettes After Sex,You're All I Want,track,2020,264453,pop,76
People You Know,Selena Gomez,Rare,track,2020,194900,pop,76
Midnight Sky,Miley Cyrus,Plastic Hearts,track,2020,223279,pop,71
Una Aventura,Galvan Real,Una Aventura,track,2020,198440,pop,46
Dancing In the Moonlight,Bossa Nova Covers,Bossa Nova Covers,track,2020,212689,pop,65
Chica Ideal,Sebastian Yatra,Chica Ideal,track,2020,183240,pop,63
Deseos de cosas imposibles,Valeria Castro,Deseos de cosas imposibles,track,2020,214881,pop,47
High (Remix),Maria Becerra,High (Remix),track,2020,244200,pop,58
紅蓮華,LiSA,LEO-NiNE,track,2020,237586,pop,72
Bésame,David Bisbal,En Tus Planes,track,2020,200961,pop,48
Qué bonito,Valeria Castro,Qué bonito,track,2020,230000,pop,48
